,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C1_posY,C2_posX,C2_posY,C3_posX,C3_posY,C4_posX,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int
41,43183.207728905116,119030.22148081881,3,850,3069,,1874,43181.947218808746,119063.34746501452,43209.19026605571,119014.01379204824,,,43158.4857018509,119013.30318539371,3.964236159052475,4.981110125422704,,4.16332706544464,962.7717276568712,1008.6006398296532,,957.0657803008228
42,54299.12967055446,63627.010549047634,3,1057,3919,,2591,54278.08777068086,63626.84958939392,54249.19887833503,63654.98799683588,,,54370.102362647485,63599.19406091308,1.94481767255068,4.403087139062399,,127.86703302752292,793.2288174033316,1194.8679215123452,,6902.966289835606
43,35617.967439051485,85219.09934641018,3,,2485,3272,1417,,,35655.12305610093,85218.71583035715,35553.37114644005,85299.70838029862,35645.40811461348,85138.87382857477,,93.0095199674538,128.90035994739458,103.07750337206528,,13469.720510882382,21282.64540128061,4128.299004245348
44,118106.01258774704,6563.927809311724,2,,,11210,7113,,,,,118093.23055902473,6634.204843877278,118118.79461646934,6493.650774746169,,,116.057424102168,150.86497087252872,,,21637.41069339845,11260.91593892099
45,94831.53067332343,52726.52407529445,2,,,9373,5484,,,,,94853.36726948446,52693.64208242164,94809.6940771624,52759.40606816726,,,135.18602517416386,228.0513051044425,,,33695.58357922185,29901.307262813807
46,59735.700049570325,50406.42770045653,2,1163,4346,,,59747.87001974097,50448.15210373143,59723.53007939968,50364.70329718163,,,,,116.6144246643647,114.50239328528272,,,17542.676383757786,64936.41046884227,,
47,14308.974064237282,126391.9021872495,2,,941,,429,,,14316.277318739292,126425.69091748174,,,14301.670809735271,126358.11345701729,,145.34837543229256,,128.17068703961274,,16834.161659078884,,11003.149741259796
48,94902.49255583598,58147.559316377694,2,,,9374,5488,,,,,94880.68688470006,58085.58197715798,94924.29822697192,58209.5366555974,,,112.5293411825436,121.02396508325882,,,44769.29457467718,12901.839571779878
49,68605.76500308256,57678.91347347092,2,,5025,6845,,,,68570.81637100219,57624.19193499452,68640.71363516293,57733.635011947335,,,,101.63560635995104,147.23483549362066,,,99675.79370932023,73772.79860813526,
50,66814.25967494372,32328.507395013963,2,,,6640,3459,,,,,66795.72406609944,32318.22640805949,66832.79528378799,32338.788381968432,,,212.3684683016518,177.35522284040786,,,121559.22178438604,11762.395495928416
51,14261.445932477971,115355.96421445234,2,,939,1184,,,,14289.074752974257,115328.49393919152,14233.817111981683,115383.43448971314,,,,93.2716471913516,100.15568590046966,,,23273.84201674111,34913.11712077477,
52,17348.67450199553,90249.27234787482,2,,,1463,558,,,,,17366.504481509895,90300.67378439498,17330.844522481166,90197.87091135468,,,125.22589392955904,291.42972276035533,,,58854.024286088366,100095.86562696636
53,118277.3343432357,61849.774466947485,2,,,11221,7126,,,,,118301.76232703356,61784.44811238753,118252.90635943784,61915.10082150744,,,158.43919036641282,118.93162108911538,,,79974.09954563486,13181.909491201532
54,128366.49577465185,17840.67622977165,2,2095,,,7767,128305.037592154,17846.678671497317,,,,,128427.95395714972,17834.67378804598,124.38017773055232,,,129.76227834166028,11650.334431338882,,,6699.437707759206
55,58441.1648117259,59820.489605291965,2,,4247,5756,,,,58388.47172257533,59774.975253213415,58493.85790087648,59866.003957370514,,,,127.26930141139472,128.73652464340609,,,15885.635803662522,153501.87418734175,
56,55542.72764950039,67063.6734116257,2,1092,,,2667,55515.67301221973,67037.38171009262,,,,,55569.78228678104,67089.96511315876,76.33031035101195,,,118.12147676150528,2169.9485058585306,,,3739.625174072754
57,93846.29104432484,80931.15899647409,2,,6810,9292,,,,93800.53048111232,80906.45395538298,93892.05160753736,80955.86403756517,,,,158.58726450017684,133.6874748280808,,,60130.92210253047,50891.9169567117,
58,48232.32345291517,40685.041653987915,2,,3441,,2192,,,48206.93966936812,40640.41810959771,,,48257.70723646221,40729.66519837812,,104.01252248036192,,72.04949457611633,,28015.954353523644,,1533.2207831771366
59,105401.57108445889,10992.28945245649,2,,7482,10280,,,,105407.0066532833,11025.795501741335,105396.13551563448,10958.783403171645,,,,120.36776130429207,98.71806269352282,,,13380.875129289356,17816.71455482498,
60,40656.87928365186,128763.36857837191,2,,2874,3801,,,,40658.798380608605,128822.7248090372,40654.96018669512,128704.01234770664,,,,116.28066827998931,130.63272077872347,,,11685.583683191584,16089.655409982111,
61,59333.47844546728,9718.235276625746,2,,,5829,2914,,,,,59363.18013217765,9762.713878943578,59303.7767587569,9673.756674307915,,,176.57270332940115,0.6018178133359666,,,48449.6882110857,651.706650320097
62,55028.16250478169,9868.728095281764,2,1076,3985,,,54964.11804386971,9882.215418938054,55092.20696569368,9855.240771625471,,,,,199.0331242557676,107.77751445784536,,,54954.29244565434,16812.998655898005,,
63,105119.39826927427,30663.278629694505,2,,7473,10256,,,,105166.43753627744,30629.591019557967,105072.35900227109,30696.966239831043,,,,117.66121289830905,98.70399231773354,,,28934.729854228463,26053.077668821123,
64,92858.2206033183,44354.27391862305,2,,6741,9200,,,,92874.33335512492,44347.074154523325,92842.10785151168,44361.47368272277,,,,149.3204128154978,106.01757831862795,,,29680.010264709465,42478.58617914165,
65,1455.8858305071367,85847.1658702211,2,,,94,33,,,,,1461.5498324101593,85829.63288968807,1450.221828604114,85864.69885075414,,,95.30823215390762,146.27115562449237,,,26339.272677820754,3389.3450089964185
66,100063.51194857882,89325.46686349431,2,,,9809,5852,,,,,100103.2790222085,89357.7593242337,100023.74487494912,89293.17440275491,,,171.83746321414785,164.5446741861265,,,47897.56781615026,28829.19435878005
67,58345.85803656308,42826.18174206952,2,,4241,,2845,,,58303.3122331385,42794.64428892845,,,58388.40383998766,42857.71919521059,,107.91723510400912,,121.80559668550926,,35793.36405109573,,5339.878691604677
68,55089.66119550262,62645.0869651929,2,1079,,5381,,55093.27889898668,62576.28382318443,,,55086.04349201854,62713.890107201376,,,136.3757486293724,,119.95656702539355,,12051.130499190029,,178845.39569430574,
69,58174.62276690094,89665.95379616265,2,,,5735,2829,,,,,58215.31859881727,89697.77129272705,58133.92693498461,89634.13629959825,,,110.010148904083,103.33299990098482,,,12060.927965352092,7681.673063632486
70,59183.930209609665,21981.85871369559,2,,,5819,2908,,,,,59214.18283274504,22016.968889298987,59153.677586474296,21946.74853809219,,,126.29278644685604,624.1634372593782,,,102070.70933795103,374624.1258339626
71,93941.23974325038,54871.92767738588,2,,6815,9301,,,,93876.73861264932,54886.80490676,94005.74087385144,54857.05044801176,,,,106.7925960284768,109.36976881012842,,,21205.896004940427,103503.32708064756,
72,118353.02008761998,29832.601719717553,2,,,11228,7131,,,,,118404.51431462364,29818.734291636956,118301.52586061633,29846.46914779815,,,173.62870724229944,117.22603381509944,,,36705.08554044604,8684.414833604023
73,93879.3472721976,53819.83392175796,2,,6814,,5411,,,93873.8252856844,53833.67228835056,,,93884.8692587108,53805.99555516538,,98.37497398594851,,121.78140878771684,,18414.2937820446,,18350.596504599423
74,55305.564599744976,43072.238745748924,2,1085,4015,,,55236.15137990833,43054.00400286089,55374.97781958161,43090.47348863696,,,,,262.24406003572784,244.4689799167562,,,352583.17918970145,184203.07193656493,,
75,68431.88644051665,118976.1247787966,2,,5014,,3564,,,68381.06338634946,118994.50095039004,,,68482.70949468385,118957.74860720318,,100.8362050835826,,128.25842744152476,,7677.480454609673,,7818.989704762855
76,55459.46744258669,52280.4721762001,2,1087,,,2660,55403.5869296168,52276.740019342025,,,,,55515.34795555658,52284.204333058166,248.15136794106044,,,149.07806748493766,311421.8326942767,,,12412.565919152768
77,22308.148039135383,75839.85436367795,2,,1518,,766,,,22238.540517875863,75822.58474523744,,,22377.7555603949,75857.12398211846,,92.4560000971646,,123.17573270070324,,38292.52714932924,,5226.339202193335
78,68542.4114020059,112352.73671014569,2,,5028,,3568,,,68573.59560796512,112347.2371953566,,,68511.2271960467,112358.2362249348,,191.21628748444527,,169.90608985626665,,42323.45983986762,,11306.855151261923
79,93716.75197119114,39528.04203580969,2,,6799,,5404,,,93685.63849754183,39512.32299732181,,,93747.86544484044,39543.76107429757,,119.29403881962013,,173.35465962625568,,31017.76476725497,,26001.940943310423
80,14267.721411819157,59087.58466567373,2,,937,1186,,,,14297.657315293158,59130.27608095313,14237.785508345156,59044.89325039432,,,,90.4918391846378,159.1636375321499,,,18088.00426461462,35762.48657756192,
81,48113.18350059679,45504.997914916836,2,,3431,,2177,,,48082.20216639136,45535.87682875231,,,48144.164834802206,45474.11900108135,,94.15507699569574,,92.73479594344953,,34288.840214895674,,1421.093749112481
82,93317.99621589236,2665.546369933404,2,,6774,9234,,,,93297.06507730712,2688.831794218744,93338.9273544776,2642.2609456480645,,,,225.06639706868523,293.8288998468765,,,329110.19986026216,226065.87597072544,
83,57371.37257815529,21446.899078223323,2,1121,4157,,,57365.62022468559,21378.18561211189,57377.124931625,21515.61254433476,,,,,224.89761029432196,372.6738254979612,,,114837.11884346975,526302.0903163987,,
84,80969.15146724116,41619.26102390555,2,,,8096,4476,,,,,81030.66797119948,41594.7458529376,80907.63496328284,41643.7761948735,,,123.02454921506973,126.6820723625542,,,152763.60419063747,33726.55693321683
85,57032.68077782387,111232.57185884475,2,1118,,,2754,57040.19652920395,111259.385939926,,,,,57025.165026443785,111205.75777776349,2.1649657450511595,,,4.261145516586122,805.011033516762,,,886.878751261585
86,57119.45246371367,21735.26452661042,2,1117,4123,,,57108.15204378016,21728.25745442354,57130.75288364718,21742.2715987973,,,,,205.61806033995703,273.3206597215851,,,95852.49118690022,189683.1108288114,,
87,22740.0643241821,76942.54301124494,2,,1553,1997,,,,22743.53878736511,76981.34401948584,22736.58986099909,76903.74200300404,,,,99.74255831507146,114.8580052000482,,,37099.62803249666,34301.0078868206,
88,13817.56962687588,120775.1779227175,2,,910,1151,,,,13816.197007458995,120825.08319598484,13818.942246292763,120725.27264945014,,,,120.0795608127977,104.6556482037444,,,10968.938998810654,17884.834259974177,
89,69102.22619295359,27346.357069976853,2,,5060,,3602,,,69067.63169882425,27284.17195527382,,,69136.82068708292,27408.54218467989,,100.0464494210732,,276.78179811775215,,77100.8965244882,,43893.04936977391
90,117945.81148401607,35126.83923229975,2,,,11201,7101,,,,,117948.84886757456,35084.295190017736,117942.77410045757,35169.38327458177,,,117.84854871399844,124.88291885052556,,,57123.72398301072,4003.4642984324328
91,121988.85649621976,55467.27458303161,2,,8252,,7387,,,121946.82776664612,55512.0551685645,,,122030.8852257934,55422.49399749872,,91.15457495116269,,111.19574904481937,,3034.530994145255,,6934.383962766999
92,40757.64796127462,15430.838594021534,2,,2886,3810,,,,40763.39100001332,15458.85981678054,40751.90492253591,15402.817371262528,,,,78.7999267673502,112.91746539161554,,,5591.685237364408,25517.857325298617,
93,13902.509444229463,130669.09308641567,2,,917,1153,,,,13953.75392190521,130705.7067700048,13851.264966553716,130632.47940282652,,,,178.99780632120266,112.03656939390076,,,25076.61834888392,25272.838317785277,
94,93111.16387648453,90653.35054039652,2,,6765,9222,,,,93178.03733854696,90635.25422962864,93044.29041442208,90671.4468511644,,,,107.55842102847484,167.30557642461028,,,7162.809246244932,64509.50143124775,
95,106101.34854570331,9498.760348193791,2,,7516,,6289,,,106112.1050058593,9483.76543393798,,,106090.59208554732,9513.7552624496,,103.48839301607627,,107.68295584375085,,16776.32309037805,,3322.7422519859874
96,121841.17245539039,49247.284829783624,2,,8249,,7367,,,121873.26845546108,49191.35138164848,,,121809.0764553197,49303.21827791877,,167.90597576036316,,115.48879092046522,,36114.37652797768,,5752.869808660787
97,56299.39742823988,51018.473896636744,2,1108,,5510,,56269.98981184162,51031.22670317545,,,56328.80504463814,51005.72109009804,,,187.8203573189916,,104.21332289645648,,23290.4591329476,,167551.3868031369,
98,2071.5461575175004,104250.40176333918,2,,,140,53,,,,,2063.071487217062,104288.57359130868,2080.0208278179384,104212.22993536966,,,112.67068655874854,86.61479150023325,,,59805.5532564668,1890.6687881042456
99,13996.143172609442,62883.64135886564,2,,921,,419,,,14012.22523654534,62901.19912917165,,,13980.061108673544,62866.08358855963,,96.10774481572828,,129.8999902369928,,67629.35623566128,,4882.385979339195
100,14071.357660599795,119938.96461342028,2,,926,1164,,,,14112.703466170096,119899.2919176462,14030.011855029496,119978.63730919435,,,,107.0993064428373,109.8772815756196,,,29642.569231810503,25044.959512324996,
101,40703.25704077548,128942.35888127409,2,,,3819,1744,,,,,40769.97023923385,128971.1022072944,40636.54384231712,128913.6155552538,,,114.4916826006658,148.8580155647864,,,16079.949422542446,19636.396384281357
102,105717.494145534,68189.6616972221,2,,7498,,6266,,,105722.4424546811,68215.64815900428,,,105712.54583638688,68163.67523543992,,124.0809354823315,,185.14403310984704,,11000.304058090587,,25190.142531416303
103,14323.511510443765,14340.698341666955,2,,935,1192,,,,14259.626959343555,14364.599647271036,14387.396061543976,14316.797036062875,,,,162.2972354065285,125.3614865720054,,,15414.962990469336,22854.369507266063,
104,93679.77625981411,8833.824477309388,2,,6797,9266,,,,93698.7520032086,8763.939847253005,93660.80051641962,8903.709107365772,,,,109.111328592271,179.59603657719336,,,7230.8265510909405,88969.00896079293,
105,117521.77704658627,26129.26226802088,2,,,11177,7078,,,,,117554.30615052948,26116.58892980052,117489.24794264308,26141.935606241237,,,116.63069981965792,139.53176487319698,,,30387.301954463244,14157.862751443075
106,118139.93292321311,39098.232385870586,2,,,11218,7114,,,,,118169.60558305652,39063.32604489409,118110.2602633697,39133.13872684708,,,112.80246385143148,172.53056033128726,,,38307.21641946971,18079.644208582027
107,131639.999965069,50489.18118296938,2,2129,8615,,,131613.74960931594,50436.0977527248,131666.25032082203,50542.26461321396,,,,,294.0302412257077,291.7232975270149,,,149229.5369994021,170249.92520956538,,
108,93472.02004239595,114509.32766349797,2,,6793,,5379,,,93501.8435022118,114561.88134483573,,,93442.19658258009,114456.77398216022,,334.19124797619503,,138.62236728918668,,166940.1605151612,,5918.18484148166
109,40502.02252317521,64606.09868590043,2,,,3785,1739,,,,,40467.89504205863,64637.89246096907,40536.1500042918,64574.3049108318,,,109.3528539936604,152.83167895741028,,,86754.78073147974,11660.326199763393
110,48025.44824729712,32254.289874701204,2,,3424,,2172,,,48006.204615489216,32242.363742773367,,,48044.69187910503,32266.21600662904,,92.45397356206806,,88.89924962498836,,63944.70454181909,,1735.1041044791134
111,40877.03300953615,75954.77682277208,2,,2903,3828,,,,40894.75695048937,75897.83224927667,40859.30906858293,76011.72139626747,,,,102.11277372857433,117.01792708672522,,,25297.06868460851,58730.96388071284,
112,32315.642921814804,93682.98734619828,2,,,2938,1223,,,,,32334.080062728222,93653.18804353336,32297.20578090139,93712.7866488632,,,110.28172711283696,168.04711120746856,,,81581.06876651326,20849.28786272353
113,22552.810274727275,94589.62720397855,2,,1538,,776,,,22528.74447332157,94537.87404472171,,,22576.87607613298,94641.3803632354,,244.031399580305,,168.28943061013112,,133355.6805498528,,6919.895424126351
114,58431.54937463825,94499.8251237148,2,,,5749,2854,,,,,58438.19691916506,94459.66535630386,58424.90183011144,94539.98489112576,,,110.67960026039914,93.17785248909732,,,99818.68318820315,2502.988566572244
115,75153.88571593823,80171.58285940567,2,,,7518,4023,,,,,75183.29551555593,80175.11793826634,75124.47591632055,80168.047780545,,,110.49730730263018,129.06452404167203,,,91039.43198026808,12385.003052251906
116,58023.06165250464,15769.625043894439,2,1134,4219,,,57967.67300892207,15746.947502501962,58078.45029608721,15792.302585286916,,,,,353.1992520391192,211.0876339516529,,,558373.8342288353,67023.9724650769,,
117,93402.30276975909,13681.738853107661,2,,6784,,5373,,,93366.85148953652,13712.807156539822,,,93437.75404998164,13650.670549675502,,138.35196922294242,,165.6656062154848,,34371.379953496,,6214.6137611417935
118,32385.5922046598,46107.92589104274,2,,,2934,1226,,,,,32358.245038371217,46097.36168362288,32412.939370948377,46118.49009846259,,,99.824388603024,461.8217095586737,,,58384.598068193,189742.2957166063
119,57756.0572527589,21412.82375507342,2,1131,4203,,,57797.9505435544,21400.58428577352,57714.16396196341,21425.063224373323,,,,,998.4229511357494,904.9059692171256,,,27654024.424445737,14985897.400999453,,
120,32621.80790730301,71251.08976480771,2,,2264,,1237,,,32624.45761840359,71178.96366193531,,,32619.15819620243,71323.2158676801,,93.1231087498676,,68.9878304653544,,19563.882901482724,,1063.6108088120095
121,17486.83865955095,90181.90431807381,2,,,1478,569,,,,,17498.010576850495,90121.89154185283,17475.666742251404,90241.91709429478,,,136.07833135216646,159.5444288152583,,,63078.17439773656,13318.045345502853
122,60899.29875105372,8170.6111413821045,2,1186,4427,,,60886.43011958671,8219.48144215329,60912.16738252074,8121.740840610919,,,,,130.59854155247595,85.21991692838868,,,12658.337681418634,11797.163951199957,,
123,32822.05090673617,71748.56807792367,2,,,2997,1249,,,,,32862.92834716813,71749.41882439145,32781.17346630421,71747.7173314559,,,118.51809763020164,128.4495119321178,,,74065.15160573756,10526.407455675471
124,67402.79749783018,82886.34926385398,2,,4932,,3497,,,67393.37769323571,82896.75026453478,,,67412.21730242464,82875.94826317317,,111.1696557833434,,121.51237915916552,,35557.12131749198,,11227.841868448597
125,59989.57768038762,53232.80310579826,2,,,5905,2958,,,,,60001.97007358372,53160.49918729349,59977.18528719152,53305.10702430303,,,125.75157325579576,110.90922277934015,,,24806.76867737669,9481.493575773522
126,22504.184260982514,60067.487363744935,2,,,1979,771,,,,,22550.44624797582,60083.0872561115,22457.92227398921,60051.88747137837,,,152.7201894146625,111.448625960168,,,46669.1243606616,3318.939999174417
127,67475.04743669307,36067.41703383638,2,,4934,6707,,,,67474.12852453122,36116.88641689388,67475.96634885494,36017.94765077888,,,,93.5279614097559,104.23512225549256,,,23614.791824288,57397.54199211876,
128,120984.02608458459,65908.15026611435,2,2044,,11404,,120994.2319889688,65892.93859503233,,,120973.8201802004,65923.36193719636,,,194.55697684781464,,304.71924333390905,,25891.31200006996,,206517.01222831104,
129,65109.42569542416,122259.0064170387,2,1273,,,3337,65084.670455536005,122284.71666137662,,,,,65134.18093531232,122233.2961727008,4.958196783683271,,,4.349434610946064,910.4032854059232,,,713.6376846961831
130,94942.31575841033,122108.49481437614,2,,6887,9390,,,,94957.96257791974,122047.60796758016,94926.66893890093,122169.38166117213,,,,145.69663174396172,161.49596579716487,,,80115.10938020135,76531.82949289666,
131,122938.77060904709,47264.47223153586,2,,8293,,7442,,,122959.46189793306,47281.459282445205,,,122918.07932016112,47247.485180626514,,102.0877099726119,,116.2643826491014,,4354.329891351879,,9499.601961858123
132,109231.54889020094,69342.07320928617,2,,,10574,6517,,,,,109240.38145252476,69392.09753289146,109222.7163278771,69292.04888568087,,,143.53046907193067,134.59611018014442,,,22195.69819001893,8341.023014814016
133,116439.4070818309,45559.968613656194,2,,,11103,7014,,,,,116477.83786732632,45624.0256669325,116400.97629633547,45495.911560379885,,,178.5273923215374,151.00800488077547,,,49204.39280016408,15322.703355220196
134,94901.34257505622,77684.45242916356,2,,6881,9381,,,,94904.90990850258,77637.07505790045,94897.77524160984,77731.82980042667,,,,154.66980641090117,116.18978892865098,,,48250.320150640495,42278.10360459871,
135,41582.09182574472,116142.01763285324,2,,2965,3900,,,,41567.59616901778,116128.30702349874,41596.58748247167,116155.72824220773,,,,106.36397516560044,114.74211876354934,,,16335.39514941087,22290.49001256042,
136,59944.25333478831,28225.263095345676,2,,,5892,2957,,,,,59896.86973266909,28181.755059472274,59991.636936907526,28268.77113121908,,,95.39776488428453,117.8925117331992,,,8802.064654356736,3435.891920666704
137,21520.387955529353,26483.239293826144,2,,1464,1867,,,,21544.32673326641,26534.899140440397,21496.449177792296,26431.57944721189,,,,210.35150415688707,112.72707657255371,,,58607.96872402583,25767.855637183275,
138,59200.76289286521,121402.00267891679,2,,4316,,2907,,,59264.23311140782,121372.1450101036,,,59137.2926743226,121431.86034772998,,99.36572175694072,,144.28966753269793,,5375.273850121408,,3411.522982564676
139,104574.03683115341,12165.516435009162,2,,7451,10216,,,,104541.32927636812,12145.007579641686,104606.7443859387,12186.025290376638,,,,93.69465944652744,103.93678438828124,,,26734.064702620428,28521.482216777105,
140,64506.14931442957,78667.2829606448,2,1259,,6380,,64499.86273975634,78635.525398082,,,64512.4358891028,78699.0405232076,,,186.1244691206256,,115.97782756810592,,53815.103241974895,,117188.80226164008,
141,47632.07834942563,85709.78294877657,2,,3392,4558,,,,47596.39161472233,85721.44275791496,47667.76508412893,85698.12313963818,,,,121.23905468431668,163.74999466439374,,,112571.01993289957,65532.63280522923,
142,99894.03352742549,81616.28487364274,2,,,9786,5844,,,,,99843.56383733808,81618.44363874306,99944.50321751292,81614.12610854242,,,123.05475461533464,120.0059432697896,,,20266.80989332877,12700.839206585288
143,94912.81450827811,42349.83766305441,2,,6873,,5491,,,94851.85892631485,42328.795603925806,,,94973.77009024138,42370.879722183,,86.34879061892012,,215.4905150012831,,3480.911082030104,,13404.35526628648
144,64210.187283387815,79157.61497430716,2,1255,,,3279,64200.70200579833,79183.75889466965,,,,,64219.672560977306,79131.47105394468,187.9323135935248,,,142.67688387380326,48450.58943800336,,,14262.33683172416
145,65546.37693409424,50077.027986621266,2,1280,,,3362,65587.23585934548,50015.634602229904,,,,,65505.51800884298,50138.42137101263,91.08237664968458,,,207.42958598183745,4103.697880460867,,,41360.73410640642
146,80017.56866988003,118034.75330072611,2,,,8002,4410,,,,,79968.80387639675,118034.59554127694,80066.3334633633,118034.91106017528,,,199.8565786666937,216.71978108632004,,,57805.79096295092,30198.0596715141
147,32552.660921696544,63093.916089181046,2,,,2963,1235,,,,,32546.05541602361,63057.60683839293,32559.26642736948,63130.225339969154,,,134.03751956581686,115.08420874411296,,,116797.89454133596,14398.157430065728
148,104298.41765278424,6225.534054475969,2,,7441,,6166,,,104241.40545358456,6274.106198578902,,,104355.4298519839,6176.9619103730365,,188.73185936470205,,100.61752166982228,,47861.34777446084,,3315.776592256491
149,41997.391972368896,21630.887215660558,2,,2992,3929,,,,41982.07119759117,21618.528126826957,42012.71274714662,21643.24630449416,,,,113.30352087642233,105.23207890606744,,,20712.87660865129,27594.74387845853,
150,14936.369475339683,110914.4385583236,2,,987,1245,,,,15002.711606063926,110909.84922367924,14870.02734461544,110919.02789296796,,,,85.64999447558706,112.0853051466216,,,3868.105701252104,28359.52379929792,
151,67122.8336964632,10866.389632569164,2,,4906,6676,,,,67142.39116892141,10911.835158310376,67103.27622400499,10820.944106827954,,,,88.61373691790823,96.20561310059604,,,13138.982172164848,28063.87144927025,
152,67064.66414163915,77576.28541510378,2,,4908,,3475,,,67115.97045334785,77527.56419876622,,,67013.35782993045,77625.00663144134,,97.28914121151716,,97.6605479078468,,20641.37961623679,,3566.940534370688
153,21101.8783598205,103742.11264997668,2,,1435,1834,,,,21095.7512124999,103745.89798135984,21108.0055071411,103738.32731859352,,,,104.76350521886776,111.3883395286002,,,29264.850687489405,39652.85421279414,
154,41908.05571112415,51417.89938985853,2,,2989,,1798,,,41944.24291713509,51407.012192087954,,,41871.86850511321,51428.78658762912,,100.34027784225098,,154.25781569611414,,5559.363250139227,,3682.697156405363
155,67121.05862260726,122672.5873060429,2,,4911,,3483,,,67148.61426594504,122607.10345491116,,,67093.50297926948,122738.07115717464,,131.2501234199076,,119.12884932095524,,13093.878092213936,,7938.424277673649
156,66087.12747130347,72568.44863524042,2,,,6548,3410,,,,,66040.40276835371,72579.48605203019,66133.85217425322,72557.41121845065,,,103.7192031975342,126.70714445549709,,,57435.96286559689,33612.165934808654
157,39052.69290326073,61143.554659818015,2,,,3641,1622,,,,,39095.55430590564,61083.1857399554,39009.83150061582,61203.92357968063,,,95.82107708214711,62.48470164954361,,,32562.860560895588,2001.6985902848703
158,120008.97043597302,40416.384123126234,2,2029,,,7240,119988.14470180128,40488.02266909796,,,,,120029.79617014478,40344.7455771545,67.11129107618606,,,2.0347669190395594,1244.7658330150928,,,948.5222592565808
159,18101.798202962033,106296.98789337,2,,,1542,594,,,,,18134.32586884361,106347.98909862943,18069.27053708045,106245.98668811056,,,108.98141362649794,142.15493612639116,,,50586.918076334245,4395.313979397149
160,39218.314627412765,124438.18916700648,2,,,3646,1646,,,,,39197.98579354141,124470.15913207352,39238.64346128412,124406.21920193944,,,115.13483185257358,136.94920493117783,,,62488.44798628029,8048.792119044315
161,99526.35880657678,48356.3570702075,2,,,9775,5804,,,,,99586.66973933962,48371.48282223887,99466.04787381396,48341.231318176135,,,115.31418108877016,132.1535424266521,,,38597.04057436815,14737.444522219968
162,109530.97736957902,34617.33409465458,2,,,10585,6536,,,,,109477.7831360968,34572.87240666833,109584.17160306124,34661.79578264084,,,124.25997591304272,108.37235159067438,,,39782.61520153859,1859.841902578975
163,67183.66217084858,125049.40580112912,2,,4919,,3491,,,67213.45414752467,125023.91441430118,,,67153.8701941725,125074.89718795706,,173.51385412904753,,178.32506049177846,,47580.985083974,,7930.2394985397395
164,32893.145917746624,95908.37811789343,2,,,3005,1251,,,,,32924.0539027136,95847.31326740987,32862.23793277965,95969.44296837698,,,111.19501308606772,105.63435761688552,,,24279.40420555309,3169.6796117501945
165,41825.41618757113,83747.67967978817,2,,2981,3916,,,,41796.53596657739,83708.42552182986,41854.29640856487,83786.93383774647,,,,107.5949428345663,135.83738196094964,,,47751.60280694943,103729.16968909604,
166,21275.745753100764,118416.46840731142,2,,1447,,713,,,21276.513558181563,118463.71713785682,,,21274.977948019965,118369.219676766,,69.47281917608836,,7.433293829626694,,2057.157475169161,,545.4104666062685
167,15027.975374513047,98230.14213207658,2,,980,,464,,,14969.24354879731,98193.62095828878,,,15086.707200228784,98266.6633058644,,95.43152019538604,,115.13285605956077,,24924.028300684527,,2050.893063036522
168,65820.87869303182,65315.84195461309,2,1288,,,3390,65816.78159504717,65313.28199796713,,,,,65824.97579101645,65318.401911259054,21.66648849452852,,,14.206735709992918,1061.058476154595,,,774.7520085803853
169,39170.81819857702,97067.82513077841,2,,,3657,1634,,,,,39240.43899075061,97044.43119504263,39101.19740640342,97091.21906651418,,,109.50111045891818,137.99130484541206,,,96901.64980435336,6834.560449689708
170,67648.5642486542,27131.233419726304,2,,4951,,3501,,,67670.29480699037,27161.04688246068,,,67626.83369031803,27101.41995699193,,191.4395698738181,,546.4072389966758,,128683.0942167006,,260698.4960402985
171,64010.918303401704,24023.125497155135,2,1252,,6324,,64034.17210483908,23965.326631942095,,,63987.664501964326,24080.924362368176,,,144.32402051390116,,115.16896257899096,,32528.43529220545,,31538.86717994299,
172,94839.07131396965,64839.58199533101,2,,6870,9379,,,,94766.82965591764,64830.46414000535,94911.31297202164,64848.69985065667,,,,90.74838761757094,105.41880738175088,,,13520.739206559472,48127.60252524246,
173,39640.00770697641,96294.43716923468,2,,,3690,1673,,,,,39621.25641612173,96273.6263917335,39658.75899783109,96315.24794673584,,,101.01824331608388,224.766046194712,,,11606.888118871782,26765.84876636185
174,122585.42622557661,27980.424729657945,2,,8278,11508,,,,122597.07571540192,27994.712018601345,122573.77673575128,27966.137440714545,,,,112.58105257263544,147.49112928018857,,,36634.10528696536,73996.93339181102,
175,94347.80574915977,51505.69400280711,2,,6842,9328,,,,94348.56717318264,51580.46136552656,94347.04432513689,51430.92664008767,,,,148.05262176085265,104.94691353137723,,,93316.81850520748,46927.83604544329,
176,62041.83970983071,42242.975315268086,2,1209,4509,,,62049.71115912969,42174.332831846754,62033.96826053173,42311.61779868942,,,,,70.0662640001872,110.15684919585075,,,2545.330821699541,87510.05589477357,,
177,62082.6964821232,3718.0543590897505,2,1207,4507,,,62064.93148337385,3670.360023169423,62100.46148087255,3765.7486950100783,,,,,450.9831047213739,417.79607356532233,,,712105.1722251184,363568.415071818,,
178,126198.16587036246,15231.686806831956,2,2075,,,7628,126185.73811862104,15200.575585656905,,,,,126210.59362210386,15262.798028007006,94.74772324402332,,,70.70332385698883,4065.3721754471994,,,1643.6226010384603
