,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C2_posX,C3_posX,C4_posX,C1_posY,C2_posY,C3_posY,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int,C1_int_sig,C2_int_sig,C3_int_sig,C4_int_sig
2032,31008.78094341492,17155.253359782473,1,,,,1528,,,,31008.78094341492,,,,17155.253359782473,0.0,0.0,0.0,207.28235456059448,104.5663773255224,116.09011184074858,181.74570320953822,28227.093676883847,,,,0.6569638882246088
2033,31085.401127035497,48295.24715949487,1,,,,1529,,,,31085.401127035497,,,,48295.24715949487,0.0,0.0,0.0,115.4987648460568,104.5663773255224,116.09011184074858,181.74570320953822,7864.363027091421,,,,0.5895340216539975
2034,47967.681561719866,6032.504064330606,1,,,,2418,,,,47967.681561719866,,,,6032.504064330606,0.0,0.0,0.0,105.571154878575,104.5663773255224,116.09011184074858,181.74570320953822,4850.924805036317,,,,0.4352452073751825
2035,31041.08113394348,61087.263906475724,1,,,,1530,,,,31041.08113394348,,,,61087.263906475724,0.0,0.0,0.0,154.1510167580317,104.5663773255224,116.09011184074858,181.74570320953822,22619.845863803104,,,,0.9519121147131335
2036,47863.17869170988,56766.368758678946,1,,,,2417,,,,47863.17869170988,,,,56766.368758678946,0.0,0.0,0.0,143.7473146384754,104.5663773255224,116.09011184074858,181.74570320953822,14864.373313793747,,,,0.7193613881784919
2037,31061.91831007543,85396.20302809555,1,,,,1531,,,,31061.91831007543,,,,85396.20302809555,0.0,0.0,0.0,1.129569516366387,104.5663773255224,116.09011184074858,181.74570320953822,563.2847298481482,,,,441.4708684778691
2038,31109.2282745944,27438.785911123643,1,,,,1532,,,,31109.2282745944,,,,27438.785911123643,0.0,0.0,0.0,114.62917481507915,104.5663773255224,116.09011184074858,181.74570320953822,12938.170633301312,,,,0.984651489895402
2039,31108.67833864634,90966.89560691128,1,,,,1533,,,,31108.67833864634,,,,90966.89560691128,0.0,0.0,0.0,111.56314867327896,104.5663773255224,116.09011184074858,181.74570320953822,10031.337622593514,,,,0.8059671141956868
2040,47157.019856416315,109005.68321407313,1,,,,2382,,,,47157.019856416315,,,,109005.68321407313,0.0,0.0,0.0,174.97167710615616,104.5663773255224,116.09011184074858,181.74570320953822,11526.112031127726,,,,0.37648469638361404
2041,47192.36192821248,34303.447674380186,1,,,,2381,,,,47192.36192821248,,,,34303.447674380186,0.0,0.0,0.0,119.3278424399383,104.5663773255224,116.09011184074858,181.74570320953822,3239.478504399866,,,,0.22750530394883017
2042,37003.99596864169,53079.03287325196,1,,,,1843,,,,37003.99596864169,,,,53079.03287325196,0.0,0.0,0.0,133.50707844184305,104.5663773255224,116.09011184074858,181.74570320953822,14744.108630557932,,,,0.8271988794667176
2043,35857.280957411436,106457.15952583152,1,,,,1789,,,,35857.280957411436,,,,106457.15952583152,0.0,0.0,0.0,117.59629758477286,104.5663773255224,116.09011184074858,181.74570320953822,11248.898145311141,,,,0.8134346857532215
2044,35835.83103369721,42537.51816149449,1,,,,1781,,,,35835.83103369721,,,,42537.51816149449,0.0,0.0,0.0,116.7345006394564,104.5663773255224,116.09011184074858,181.74570320953822,6186.027445801917,,,,0.4539556051183068
2045,35803.441562351676,55639.72227463981,1,,,,1783,,,,35803.441562351676,,,,55639.72227463981,0.0,0.0,0.0,118.08248861903306,104.5663773255224,116.09011184074858,181.74570320953822,16352.000348679694,,,,1.17273501637775
2046,35817.27934946063,57396.13778707373,1,,,,1784,,,,35817.27934946063,,,,57396.13778707373,0.0,0.0,0.0,112.04398558476127,104.5663773255224,116.09011184074858,181.74570320953822,7093.842442935231,,,,0.565072848875974
2047,46684.0911300133,30822.750200274033,1,,,,2349,,,,46684.0911300133,,,,30822.750200274033,0.0,0.0,0.0,130.8602749076919,104.5663773255224,116.09011184074858,181.74570320953822,22876.557089124388,,,,1.3359032527206214
2048,46652.43832933253,131097.55434409672,1,,,,2348,,,,46652.43832933253,,,,131097.55434409672,0.0,0.0,0.0,116.32743486047542,104.5663773255224,116.09011184074858,181.74570320953822,5112.8182354607125,,,,0.37782966253929867
2049,35820.44203897735,70345.33584963885,1,,,,1785,,,,35820.44203897735,,,,70345.33584963885,0.0,0.0,0.0,120.83155560280512,104.5663773255224,116.09011184074858,181.74570320953822,21219.77583787453,,,,1.4533829410514596
2050,46610.269838483175,118223.91537622554,1,,,,2347,,,,46610.269838483175,,,,118223.91537622554,0.0,0.0,0.0,128.04815403044492,104.5663773255224,116.09011184074858,181.74570320953822,4652.261801430789,,,,0.2837379994299795
2051,35841.60747968303,85681.26997995665,1,,,,1786,,,,35841.60747968303,,,,85681.26997995665,0.0,0.0,0.0,171.829373466304,104.5663773255224,116.09011184074858,181.74570320953822,16385.257656623908,,,,0.554955885900363
2052,35825.946310733685,92335.03524609993,1,,,,1787,,,,35825.946310733685,,,,92335.03524609993,0.0,0.0,0.0,113.25026441234577,104.5663773255224,116.09011184074858,181.74570320953822,11146.159748282556,,,,0.8690541020010827
2053,46612.31529454628,112496.18819896576,1,,,,2346,,,,46612.31529454628,,,,112496.18819896576,0.0,0.0,0.0,131.19757521638752,104.5663773255224,116.09011184074858,181.74570320953822,10744.591205700313,,,,0.6242208629307301
2054,35835.696289425316,95538.88067416725,1,,,,1788,,,,35835.696289425316,,,,95538.88067416725,0.0,0.0,0.0,158.51630907608578,104.5663773255224,116.09011184074858,181.74570320953822,6504.037050997411,,,,0.258842212534018
2055,35895.49337262819,26184.653092966684,1,,,,1790,,,,35895.49337262819,,,,26184.653092966684,0.0,0.0,0.0,140.6801948397963,104.5663773255224,116.09011184074858,181.74570320953822,47515.790656587415,,,,2.4008887576053417
2056,35784.306452903234,79014.66340151237,1,,,,1779,,,,35784.306452903234,,,,79014.66340151237,0.0,0.0,0.0,119.4448183003962,104.5663773255224,116.09011184074858,181.74570320953822,3887.3454085628414,,,,0.2724698816767405
2057,35944.28186278413,44870.72516104088,1,,,,1791,,,,35944.28186278413,,,,44870.72516104088,0.0,0.0,0.0,254.71802876819183,104.5663773255224,116.09011184074858,181.74570320953822,72515.89937890778,,,,1.1176707038494067
2058,35980.10656299717,62564.560326776336,1,,,,1792,,,,35980.10656299717,,,,62564.560326776336,0.0,0.0,0.0,112.8185462037643,104.5663773255224,116.09011184074858,181.74570320953822,6458.923923931579,,,,0.5074569106269351
2059,36022.38088665454,25162.35616424497,1,,,,1793,,,,36022.38088665454,,,,25162.35616424497,0.0,0.0,0.0,108.49476583784364,104.5663773255224,116.09011184074858,181.74570320953822,8134.203162897469,,,,0.6910308586657787
2060,35987.77282453242,69333.09362523063,1,,,,1794,,,,35987.77282453242,,,,69333.09362523063,0.0,0.0,0.0,120.21499104855991,104.5663773255224,116.09011184074858,181.74570320953822,10216.332281653828,,,,0.7069321822614362
2061,36016.33975787601,86780.80060689576,1,,,,1795,,,,36016.33975787601,,,,86780.80060689576,0.0,0.0,0.0,105.9169378076396,104.5663773255224,116.09011184074858,181.74570320953822,16251.313875976262,,,,1.4486305700236017
2062,36018.617717789784,97462.66420030092,1,,,,1796,,,,36018.617717789784,,,,97462.66420030092,0.0,0.0,0.0,116.52461176058884,104.5663773255224,116.09011184074858,181.74570320953822,22475.875556142408,,,,1.6553174358742453
2063,36098.99885127612,110007.2380493074,1,,,,1797,,,,36098.99885127612,,,,110007.2380493074,0.0,0.0,0.0,171.60788757220976,104.5663773255224,116.09011184074858,181.74570320953822,10967.61142661073,,,,0.3724239179853105
2064,46633.132573558825,99599.4617162905,1,,,,2345,,,,46633.132573558825,,,,99599.4617162905,0.0,0.0,0.0,116.9248853403331,104.5663773255224,116.09011184074858,181.74570320953822,36149.687185822404,,,,2.6441776995897297
2065,36043.74171981321,117057.74357012913,1,,,,1798,,,,36043.74171981321,,,,117057.74357012913,0.0,0.0,0.0,104.40885160310114,104.5663773255224,116.09011184074858,181.74570320953822,3542.4749038397913,,,,0.32496167476123244
2066,36085.22941395425,658.147273404748,1,,,,1799,,,,36085.22941395425,,,,658.147273404748,0.0,0.0,0.0,176.10855645931554,104.5663773255224,116.09011184074858,181.74570320953822,8689.199974549843,,,,0.280168224435209
2067,36134.48579725387,125429.81134037027,1,,,,1800,,,,36134.48579725387,,,,125429.81134037027,0.0,0.0,0.0,114.91310623421472,104.5663773255224,116.09011184074858,181.74570320953822,5535.951566051997,,,,0.4192307723980852
2068,35758.13681529165,126787.82689301168,1,,,,1780,,,,35758.13681529165,,,,126787.82689301168,0.0,0.0,0.0,20.026122971149782,104.5663773255224,116.09011184074858,181.74570320953822,532.0305351640401,,,,1.3266085789205346
2069,35759.07174973329,46933.616737143435,1,,,,1778,,,,35759.07174973329,,,,46933.616737143435,0.0,0.0,0.0,122.3748609818288,104.5663773255224,116.09011184074858,181.74570320953822,17169.73413551534,,,,1.1465134330616198
2070,47264.29862836299,8115.222651814639,1,,,,2380,,,,47264.29862836299,,,,8115.222651814639,0.0,0.0,0.0,150.21737087757958,104.5663773255224,116.09011184074858,181.74570320953822,7819.572861116354,,,,0.3465314991398141
2071,46655.488928433086,64941.99209010918,1,,,,2351,,,,46655.488928433086,,,,64941.99209010918,0.0,0.0,0.0,121.86849339044966,104.5663773255224,116.09011184074858,181.74570320953822,10014.691568506269,,,,0.6743023824805738
2072,35452.7409797327,830.9315172587263,1,,,,1757,,,,35452.7409797327,,,,830.9315172587263,0.0,0.0,0.0,120.21017286496719,104.5663773255224,116.09011184074858,181.74570320953822,4419.851262602939,,,,0.30586177977176926
2073,35443.39600010411,7618.529886761486,1,,,,1758,,,,35443.39600010411,,,,7618.529886761486,0.0,0.0,0.0,111.92426207479376,104.5663773255224,116.09011184074858,181.74570320953822,1967.0998399914374,,,,0.15702829804518714
2074,35419.18381913111,17535.832236011796,1,,,,1759,,,,35419.18381913111,,,,17535.832236011796,0.0,0.0,0.0,117.2685522068428,104.5663773255224,116.09011184074858,181.74570320953822,11384.099347685362,,,,0.8278193055008198
2075,46718.985352920696,581.3965192491856,1,,,,2354,,,,46718.985352920696,,,,581.3965192491856,0.0,0.0,0.0,112.9547648130068,104.5663773255224,116.09011184074858,181.74570320953822,5011.006247723869,,,,0.3927496737242948
2076,35492.425886646124,30145.69292745311,1,,,,1760,,,,35492.425886646124,,,,30145.69292745311,0.0,0.0,0.0,186.14820314106942,104.5663773255224,116.09011184074858,181.74570320953822,11747.06859153481,,,,0.33900945261364945
2077,46649.789336486894,91853.907519327,1,,,,2353,,,,46649.789336486894,,,,91853.907519327,0.0,0.0,0.0,131.93564139940892,104.5663773255224,116.09011184074858,181.74570320953822,20947.32355657631,,,,1.20338411818344
2078,35486.88318689282,63213.86907684214,1,,,,1761,,,,35486.88318689282,,,,63213.86907684214,0.0,0.0,0.0,138.74078747763537,104.5663773255224,116.09011184074858,181.74570320953822,27160.955510421732,,,,1.411031580297137
2079,35607.035695734485,39156.86663634971,1,,,,1762,,,,35607.035695734485,,,,39156.86663634971,0.0,0.0,0.0,141.28957162753167,104.5663773255224,116.09011184074858,181.74570320953822,12030.014862521371,,,,0.6026233384847738
2080,35567.08948656695,52621.4725635202,1,,,,1763,,,,35567.08948656695,,,,52621.4725635202,0.0,0.0,0.0,182.54584905485768,104.5663773255224,116.09011184074858,181.74570320953822,13837.009862544246,,,,0.41523918187681064
2081,35546.89446236303,56522.164360665935,1,,,,1764,,,,35546.89446236303,,,,56522.164360665935,0.0,0.0,0.0,109.15667644589074,104.5663773255224,116.09011184074858,181.74570320953822,16224.541544427126,,,,1.3616698637466143
2082,35547.16184542522,77810.97743579063,1,,,,1765,,,,35547.16184542522,,,,77810.97743579063,0.0,0.0,0.0,150.21920994211868,104.5663773255224,116.09011184074858,181.74570320953822,25034.17228118225,,,,1.1093850002399674
2083,35569.49131595882,96600.72125829603,1,,,,1766,,,,35569.49131595882,,,,96600.72125829603,0.0,0.0,0.0,123.11950181926741,104.5663773255224,116.09011184074858,181.74570320953822,17546.357175836376,,,,1.157532694745683
2084,35710.171355932434,85996.53009555992,1,,,,1777,,,,35710.171355932434,,,,85996.53009555992,0.0,0.0,0.0,126.14954571928179,104.5663773255224,116.09011184074858,181.74570320953822,14197.401329470611,,,,0.8921491730215321
2085,35571.410248397166,97937.27609290989,1,,,,1767,,,,35571.410248397166,,,,97937.27609290989,0.0,0.0,0.0,121.3795580809532,104.5663773255224,116.09011184074858,181.74570320953822,14932.72119093498,,,,1.0135562417736
2086,35573.32610738402,101093.21262693539,1,,,,1768,,,,35573.32610738402,,,,101093.21262693539,0.0,0.0,0.0,114.46923878124979,104.5663773255224,116.09011184074858,181.74570320953822,2983.0236205453593,,,,0.22765600096410754
2087,35544.322022879045,129104.91963473598,1,,,,1769,,,,35544.322022879045,,,,129104.91963473598,0.0,0.0,0.0,137.29975337374694,104.5663773255224,116.09011184074858,181.74570320953822,22652.395746239017,,,,1.2016406901364431
2088,35670.06996787279,19878.54255511432,1,,,,1770,,,,35670.06996787279,,,,19878.54255511432,0.0,0.0,0.0,107.06940790713496,104.5663773255224,116.09011184074858,181.74570320953822,4491.152814338648,,,,0.39176625978855945
2089,35680.80692775524,42029.53118971236,1,,,,1771,,,,35680.80692775524,,,,42029.53118971236,0.0,0.0,0.0,110.1037636322842,104.5663773255224,116.09011184074858,181.74570320953822,4797.253154060733,,,,0.3957202802628732
2090,35690.62553660755,48475.901795190126,1,,,,1772,,,,35690.62553660755,,,,48475.901795190126,0.0,0.0,0.0,149.01374368730654,104.5663773255224,116.09011184074858,181.74570320953822,16583.87566743255,,,,0.7468499938503803
2091,35696.078098877624,58238.7175805296,1,,,,1773,,,,35696.078098877624,,,,58238.7175805296,0.0,0.0,0.0,110.78841739746508,104.5663773255224,116.09011184074858,181.74570320953822,3085.925711497705,,,,0.25141822144368337
2092,46671.08775459248,47196.18553793641,1,,,,2350,,,,46671.08775459248,,,,47196.18553793641,0.0,0.0,0.0,118.51503215854125,104.5663773255224,116.09011184074858,181.74570320953822,17171.463294386314,,,,1.2225325426711537
2093,35698.29378746136,67612.95251413155,1,,,,1774,,,,35698.29378746136,,,,67612.95251413155,0.0,0.0,0.0,123.5922555988407,104.5663773255224,116.09011184074858,181.74570320953822,9688.076863014743,,,,0.6342420892741738
2094,35721.78378783498,68905.63176952495,1,,,,1775,,,,35721.78378783498,,,,68905.63176952495,0.0,0.0,0.0,394.26622326038813,104.5663773255224,116.09011184074858,181.74570320953822,121207.631007688,,,,0.7797418024463207
2095,35681.68557182324,71000.42939034228,1,,,,1776,,,,35681.68557182324,,,,71000.42939034228,0.0,0.0,0.0,123.21159539992004,104.5663773255224,116.09011184074858,181.74570320953822,12019.50992325525,,,,0.7917418439820609
2096,46630.4419539734,74180.38131784144,1,,,,2344,,,,46630.4419539734,,,,74180.38131784144,0.0,0.0,0.0,125.16908804439927,104.5663773255224,116.09011184074858,181.74570320953822,26949.338657876317,,,,1.7201009505533846
2097,36180.72411343607,18725.507333453654,1,,,,1801,,,,36180.72411343607,,,,18725.507333453654,0.0,0.0,0.0,153.59424629584475,104.5663773255224,116.09011184074858,181.74570320953822,10294.554765965218,,,,0.43637280175916393
2098,36204.817056860404,20173.89493817859,1,,,,1802,,,,36204.817056860404,,,,20173.89493817859,0.0,0.0,0.0,138.774131742905,104.5663773255224,116.09011184074858,181.74570320953822,13549.261520470782,,,,0.7035558650184044
2099,36752.3252201556,106941.56396103666,1,,,,1832,,,,36752.3252201556,,,,106941.56396103666,0.0,0.0,0.0,170.46856975078532,104.5663773255224,116.09011184074858,181.74570320953822,9245.722234093431,,,,0.31816485651277077
2100,36526.998585411086,99448.07406912676,1,,,,1822,,,,36526.998585411086,,,,99448.07406912676,0.0,0.0,0.0,60.215021284904594,104.5663773255224,116.09011184074858,181.74570320953822,1169.2790437550634,,,,0.3224842270076848
2101,36585.04924900592,96171.66774891752,1,,,,1823,,,,36585.04924900592,,,,96171.66774891752,0.0,0.0,0.0,128.1456940484456,104.5663773255224,116.09011184074858,181.74570320953822,7188.511013842163,,,,0.4377547903572965
2102,36634.076746732986,116241.38383539347,1,,,,1824,,,,36634.076746732986,,,,116241.38383539347,0.0,0.0,0.0,100.46683040509328,104.5663773255224,116.09011184074858,181.74570320953822,6736.007750537744,,,,0.6673553955429383
2103,36559.38374432011,121219.49279860506,1,,,,1825,,,,36559.38374432011,,,,121219.49279860506,0.0,0.0,0.0,118.46825505690045,104.5663773255224,116.09011184074858,181.74570320953822,8828.846664795074,,,,0.6290714723411291
2104,36697.16994556272,8012.137483729597,1,,,,1826,,,,36697.16994556272,,,,8012.137483729597,0.0,0.0,0.0,138.91801203802186,104.5663773255224,116.09011184074858,181.74570320953822,5412.9758262591495,,,,0.28049102404080456
2105,46415.93195381492,70654.00576341678,1,,,,2333,,,,46415.93195381492,,,,70654.00576341678,0.0,0.0,0.0,119.66525446947908,104.5663773255224,116.09011184074858,181.74570320953822,3920.387191349701,,,,0.27377439268857323
2106,36692.292140635735,38383.38315473129,1,,,,1827,,,,36692.292140635735,,,,38383.38315473129,0.0,0.0,0.0,158.3959545403263,104.5663773255224,116.09011184074858,181.74570320953822,16843.952878036285,,,,0.6713605947367415
2107,36802.113026379084,53276.540621438704,1,,,,1828,,,,36802.113026379084,,,,53276.540621438704,0.0,0.0,0.0,207.33948997112017,104.5663773255224,116.09011184074858,181.74570320953822,34641.34444268995,,,,0.8058063529157451
2108,36706.4071015387,78306.60613475755,1,,,,1829,,,,36706.4071015387,,,,78306.60613475755,0.0,0.0,0.0,137.60456751933359,104.5663773255224,116.09011184074858,181.74570320953822,18045.9106765006,,,,0.9530443344423858
2109,36739.722485200786,81269.07974519244,1,,,,1830,,,,36739.722485200786,,,,81269.07974519244,0.0,0.0,0.0,120.08192969485674,104.5663773255224,116.09011184074858,181.74570320953822,18691.949098446752,,,,1.2962813508794773
2110,36758.28380670457,86955.36218968108,1,,,,1831,,,,36758.28380670457,,,,86955.36218968108,0.0,0.0,0.0,110.58156740808413,104.5663773255224,116.09011184074858,181.74570320953822,14067.103291465892,,,,1.150374360280512
2111,36732.573137879015,113440.85373390214,1,,,,1833,,,,36732.573137879015,,,,113440.85373390214,0.0,0.0,0.0,122.77864156699049,104.5663773255224,116.09011184074858,181.74570320953822,13760.675400875927,,,,0.9128388232380568
2112,36223.8127776464,91379.03433444684,1,,,,1803,,,,36223.8127776464,,,,91379.03433444684,0.0,0.0,0.0,113.80737472020864,104.5663773255224,116.09011184074858,181.74570320953822,3425.2891753973854,,,,0.2644578309434375
2113,36757.77544418056,19609.21804886233,1,,,,1834,,,,36757.77544418056,,,,19609.21804886233,0.0,0.0,0.0,107.93911489216715,104.5663773255224,116.09011184074858,181.74570320953822,6956.8253701885515,,,,0.5971086970703999
2114,36772.959362570655,125336.09245155213,1,,,,1835,,,,36772.959362570655,,,,125336.09245155213,0.0,0.0,0.0,6.966342458367878,104.5663773255224,116.09011184074858,181.74570320953822,653.5057969137812,,,,13.466037020500407
2115,36889.374728920506,71134.63586983188,1,,,,1836,,,,36889.374728920506,,,,71134.63586983188,0.0,0.0,0.0,161.94314629281342,104.5663773255224,116.09011184074858,181.74570320953822,29871.537034276866,,,,1.139022818075417
2116,36842.46972034456,100333.48197815994,1,,,,1837,,,,36842.46972034456,,,,100333.48197815994,0.0,0.0,0.0,121.78591862846321,104.5663773255224,116.09011184074858,181.74570320953822,8265.596161864365,,,,0.5572884344621272
2117,36900.90582596442,107246.83075890402,1,,,,1838,,,,36900.90582596442,,,,107246.83075890402,0.0,0.0,0.0,148.39521284051085,104.5663773255224,116.09011184074858,181.74570320953822,14931.5616314006,,,,0.6780558217207103
2118,36943.84653310191,76991.30578705671,1,,,,1839,,,,36943.84653310191,,,,76991.30578705671,0.0,0.0,0.0,91.12515181142376,104.5663773255224,116.09011184074858,181.74570320953822,4053.9030375897255,,,,0.4881989344767931
2119,36993.93358090859,28974.900277666908,1,,,,1840,,,,36993.93358090859,,,,28974.900277666908,0.0,0.0,0.0,123.18530010822464,104.5663773255224,116.09011184074858,181.74570320953822,22383.818586469188,,,,1.4750828222756243
2120,46399.624166246525,13337.893201394005,1,,,,2332,,,,46399.624166246525,,,,13337.893201394005,0.0,0.0,0.0,134.41887616161966,104.5663773255224,116.09011184074858,181.74570320953822,6123.483175716032,,,,0.33890502545500756
2121,36983.23569750637,104010.76589542547,1,,,,1841,,,,36983.23569750637,,,,104010.76589542547,0.0,0.0,0.0,123.89608435652737,104.5663773255224,116.09011184074858,181.74570320953822,4089.873931099954,,,,0.2664371375301513
2122,46408.21619847551,11524.423278995859,1,,,,2331,,,,46408.21619847551,,,,11524.423278995859,0.0,0.0,0.0,149.13870490216684,104.5663773255224,116.09011184074858,181.74570320953822,42831.41176773754,,,,1.9256690688362805
2123,37026.9654484986,45017.891095638515,1,,,,1842,,,,37026.9654484986,,,,45017.891095638515,0.0,0.0,0.0,110.63775975457355,104.5663773255224,116.09011184074858,181.74570320953822,13733.793136646047,,,,1.121976484978267
2124,36521.012338306726,89792.32477760917,1,,,,1821,,,,36521.012338306726,,,,89792.32477760917,0.0,0.0,0.0,139.75736917279224,104.5663773255224,116.09011184074858,181.74570320953822,34820.641672543214,,,,1.7827372391014775
2125,46428.68803862338,83127.51244101576,1,,,,2334,,,,46428.68803862338,,,,83127.51244101576,0.0,0.0,0.0,7.495062603455086,104.5663773255224,116.09011184074858,181.74570320953822,945.5450460031932,,,,16.83184387547332
2126,46427.59464727333,129130.33758425574,1,,,,2335,,,,46427.59464727333,,,,129130.33758425574,0.0,0.0,0.0,168.58773319564716,104.5663773255224,116.09011184074858,181.74570320953822,12353.926117681604,,,,0.4346633844312241
2127,36544.80549179627,49444.309448793065,1,,,,1820,,,,36544.80549179627,,,,49444.309448793065,0.0,0.0,0.0,95.22049602763464,104.5663773255224,116.09011184074858,181.74570320953822,6034.520367278401,,,,0.6655518246845322
2128,36239.46380873122,122475.2668884375,1,,,,1804,,,,36239.46380873122,,,,122475.2668884375,0.0,0.0,0.0,204.08198098400692,104.5663773255224,116.09011184074858,181.74570320953822,14429.823910122248,,,,0.3464588893939705
2129,36170.66094806102,129450.3274338326,1,,,,1805,,,,36170.66094806102,,,,129450.3274338326,0.0,0.0,0.0,126.43275586488008,104.5663773255224,116.09011184074858,181.74570320953822,8107.4854015734,,,,0.5071856607197736
2130,36325.47839230437,4218.799821546634,1,,,,1806,,,,36325.47839230437,,,,4218.799821546634,0.0,0.0,0.0,176.89035822829777,104.5663773255224,116.09011184074858,181.74570320953822,13410.749197434321,,,,0.42859264872436964
2131,36277.487194170586,56177.284052938085,1,,,,1807,,,,36277.487194170586,,,,56177.284052938085,0.0,0.0,0.0,161.33290747014047,104.5663773255224,116.09011184074858,181.74570320953822,10460.371442362575,,,,0.40188443409681857
2132,46567.828839814465,67036.69272480435,1,,,,2343,,,,46567.828839814465,,,,67036.69272480435,0.0,0.0,0.0,134.29140400957348,104.5663773255224,116.09011184074858,181.74570320953822,17806.44453159843,,,,0.9873719434858818
2133,36304.957875087865,78015.8629040289,1,,,,1808,,,,36304.957875087865,,,,78015.8629040289,0.0,0.0,0.0,129.0850453924521,104.5663773255224,116.09011184074858,181.74570320953822,24568.40013387612,,,,1.4744328999918628
2134,46628.75193788749,6052.51872142205,1,,,,2342,,,,46628.75193788749,,,,6052.51872142205,0.0,0.0,0.0,62.4356942426925,104.5663773255224,116.09011184074858,181.74570320953822,919.6146038894728,,,,0.23590653360608357
2135,36315.50577135208,90322.19961496767,1,,,,1809,,,,36315.50577135208,,,,90322.19961496767,0.0,0.0,0.0,154.44169867595846,104.5663773255224,116.09011184074858,181.74570320953822,9971.540277917104,,,,0.4180546981258759
2136,46543.66123501633,93336.09889338793,1,,,,2340,,,,46543.66123501633,,,,93336.09889338793,0.0,0.0,0.0,117.24040780493885,104.5663773255224,116.09011184074858,181.74570320953822,6111.15087482314,,,,0.4445988807968849
2137,36354.53937731784,41332.70257276955,1,,,,1810,,,,36354.53937731784,,,,41332.70257276955,0.0,0.0,0.0,144.9761080511105,104.5663773255224,116.09011184074858,181.74570320953822,13282.02799958989,,,,0.6319337025401076
2138,36340.333474733015,123461.33865931006,1,,,,1811,,,,36340.333474733015,,,,123461.33865931006,0.0,0.0,0.0,107.30098435815907,104.5663773255224,116.09011184074858,181.74570320953822,6532.827732086947,,,,0.5674058302083337
2139,36401.07497581785,22216.914596164308,1,,,,1812,,,,36401.07497581785,,,,22216.914596164308,0.0,0.0,0.0,141.54296040440926,104.5663773255224,116.09011184074858,181.74570320953822,16059.05245815484,,,,0.8015735300758
2140,46511.94267559984,80632.17194493364,1,,,,2339,,,,46511.94267559984,,,,80632.17194493364,0.0,0.0,0.0,119.8356424279407,104.5663773255224,116.09011184074858,181.74570320953822,15226.56536713176,,,,1.0603028637342784
2141,36410.9413699899,49893.7483934179,1,,,,1813,,,,36410.9413699899,,,,49893.7483934179,0.0,0.0,0.0,100.90734024686769,104.5663773255224,116.09011184074858,181.74570320953822,5195.049727023801,,,,0.5102043897541076
2142,36373.44410379962,110611.84719463394,1,,,,1814,,,,36373.44410379962,,,,110611.84719463394,0.0,0.0,0.0,117.10519459988224,104.5663773255224,116.09011184074858,181.74570320953822,9262.542281575441,,,,0.6754261691825543
2143,36482.3298806895,45808.31756415733,1,,,,1815,,,,36482.3298806895,,,,45808.31756415733,0.0,0.0,0.0,186.55202473403702,104.5663773255224,116.09011184074858,181.74570320953822,17118.63962685623,,,,0.49189149724198383
2144,36465.271246903314,82702.54155863935,1,,,,1816,,,,36465.271246903314,,,,82702.54155863935,0.0,0.0,0.0,124.64067276879035,104.5663773255224,116.09011184074858,181.74570320953822,9340.40542233419,,,,0.6012376356241322
2145,46538.48567193872,69011.12872194129,1,,,,2338,,,,46538.48567193872,,,,69011.12872194129,0.0,0.0,0.0,134.68889203266426,104.5663773255224,116.09011184074858,181.74570320953822,11341.968886656203,,,,0.6252085245124203
2146,46493.47039065958,3975.295960717273,1,,,,2337,,,,46493.47039065958,,,,3975.295960717273,0.0,0.0,0.0,108.09220454630824,104.5663773255224,116.09011184074858,181.74570320953822,3351.155592284385,,,,0.2868176304632449
2147,46461.482287553634,8836.170351978473,1,,,,2336,,,,46461.482287553634,,,,8836.170351978473,0.0,0.0,0.0,91.04622224338586,104.5663773255224,116.09011184074858,181.74570320953822,2874.950157080747,,,,0.3468218566791448
2148,36577.35368983718,17027.30625198278,1,,,,1817,,,,36577.35368983718,,,,17027.30625198278,0.0,0.0,0.0,135.5252771025757,104.5663773255224,116.09011184074858,181.74570320953822,12086.375278040125,,,,0.65804480811957
2149,36566.363398478905,23329.66994852986,1,,,,1818,,,,36566.363398478905,,,,23329.66994852986,0.0,0.0,0.0,380.683666216518,104.5663773255224,116.09011184074858,181.74570320953822,119816.51357778131,,,,0.8267766295886896
2150,36555.01670424022,26245.647960227885,1,,,,1819,,,,36555.01670424022,,,,26245.647960227885,0.0,0.0,0.0,124.38508528511869,104.5663773255224,116.09011184074858,181.74570320953822,8904.450829267122,,,,0.5755333885376147
2151,35407.29548210995,113912.23757738325,1,,,,1756,,,,35407.29548210995,,,,113912.23757738325,0.0,0.0,0.0,112.7619493347567,104.5663773255224,116.09011184074858,181.74570320953822,3537.2357172411353,,,,0.2781882943190918
2152,35366.38589854973,88551.6624722333,1,,,,1755,,,,35366.38589854973,,,,88551.6624722333,0.0,0.0,0.0,143.14743955533075,104.5663773255224,116.09011184074858,181.74570320953822,5619.092231778371,,,,0.27421991510777816
2153,35429.79565176282,76743.32155656902,1,,,,1754,,,,35429.79565176282,,,,76743.32155656902,0.0,0.0,0.0,187.33885254215141,104.5663773255224,116.09011184074858,181.74570320953822,13625.797741868642,,,,0.38824531738847073
