id,frame,x [nm],y [nm],sigma [nm],intensity [photon],log10(intensity),offset [photon],bkgstd [photon],chi2,uncertainty [nm]
6207,1,29582.1734,20253.21254,117.683,78165.64013,4.893,811.2906658,237.9194876,378.3314676,3.304054112
6208,1,29605.78111,22929.55661,109.597,35592.03674,4.551,826.380702,136.3699433,168.5352287,3.625238815
6209,1,29538.44648,43757.24463,114.585,22854.94985,4.359,901.5330456,161.2638173,270.4438989,7.24154803
6210,1,29584.20438,47606.38387,122.175,40630.06169,4.609,914.4886877,144.8511372,174.0737238,4.181393147
6211,1,29558.03819,51479.87887,107.377,163692.7619,5.214,1858.913599,318.9794921,331.6211622,1.766953605
6212,1,29709.61301,54764.05328,161.446,105989.7233,5.025,1355.425413,435.2509928,679.7737806,8.334359244
6213,1,29547.43194,66255.45348,110.750,94127.11552,4.974,1162.20479,217.9583703,252.2549388,2.237656078
6214,1,29598.36482,71441.23897,96.418,18997.03947,4.279,1969.55514,308.3495851,555.3594477,11.74977611
6215,1,29648.04588,77128.1921,151.997,80322.55971,4.905,1012.755111,237.2977053,312.7839861,5.332470917
6216,1,29582.78611,86704.2114,119.508,125094.2012,5.097,1826.341174,291.3837973,280.3554101,2.608257291
6217,1,29628.69451,109515.6194,133.368,57047.64811,4.756,1259.591285,164.4191337,172.7426784,4.024205495
6218,1,29562.05456,111416.0038,97.937,20641.37051,4.315,1365.388667,190.100784,289.9635719,6.900888459
6219,1,29594.62505,118955.3832,115.804,32371.0615,4.510,1266.491371,176.678285,230.8433324,5.726162704
6220,1,29544.53222,120244.3268,188.400,134179.069,5.128,1119.732527,272.8029546,387.7640665,5.632746962
6221,1,29540.43933,124408.2307,113.219,35102.36802,4.545,1703.061916,218.2503045,282.2215029,6.224897146
6222,1,29635.44916,10903.67578,92.365,16911.53577,4.228,1073.317671,134.2208808,181.9923354,5.3123393
6223,1,29637.08838,13526.31758,147.948,61052.63652,4.786,1075.280368,180.2398566,241.1965015,5.058655276
6224,1,29687.26191,21391.38942,123.092,58333.47185,4.766,873.2031342,155.2350112,180.0060711,3.176072157
6225,1,29681.92324,26383.88458,124.204,87201.35434,4.941,1125.032787,375.4297628,665.6063549,5.179733886
6226,1,29610.10608,27663.22899,116.683,53621.77775,4.729,1429.691153,474.04057,1070.567075,9.369094553
6227,1,29635.83576,57885.70156,94.494,38466.4236,4.585,1681.3196,522.1914347,1323.041889,9.434245039
6228,1,29664.44255,61217.47695,110.188,71065.58559,4.852,1501.837224,349.6981947,555.6945718,4.662576201
6229,1,29667.96305,65685.39635,118.971,91908.12039,4.963,1378.87605,299.363377,423.6422192,3.605288611
6230,1,29605.114,76005.84649,119.105,35693.22761,4.553,1654.386933,193.9318946,239.4908549,6.024710921
6231,1,29630.81499,76650.51882,106.571,48650.97391,4.687,1363.591294,218.3925753,326.2030267,3.992886386
6232,1,29658.01707,82280.85522,126.218,98263.38875,4.992,1195.805752,263.4592766,377.7202832,3.344747863
6233,1,29728.55394,93272.10628,174.152,93785.03997,4.972,1347.723092,342.2930249,592.1132368,8.622616137
6234,1,29632.35188,95612.55508,130.039,51953.88644,4.716,2028.415888,191.3825296,180.582157,4.875843016
6235,1,29585.18242,100330.3432,121.233,28969.37751,4.462,1324.772423,223.6833997,326.8317151,8.849994437
6236,1,29630.08135,110024.8283,137.015,57723.47456,4.761,1558.523606,313.1916076,532.5306628,7.937771651
6237,1,29680.76194,120465.6567,125.160,33764.54366,4.528,2561.305638,471.3194336,938.9694425,17.00999807
6238,1,29628.99216,121265.5747,126.598,45607.38968,4.659,1361.40285,235.9105013,356.2816064,6.471324767
6239,1,29767.64955,7419.675393,142.543,53002.26538,4.724,684.5079467,231.858689,459.3315646,6.93660816
6240,1,29708.80284,8497.152302,107.695,60447.4731,4.781,1126.113565,268.1019881,498.0840369,4.022946367
6241,1,29749.61091,15163.50768,131.161,112036.9585,5.049,942.4949471,400.7496774,649.3030814,4.799161945
6242,1,29712.53005,17737.87581,106.922,21804.76443,4.339,958.1800226,106.0653045,114.5308302,4.384327579
6243,1,29703.01451,30908.32349,102.675,105147.8427,5.022,1549.641637,289.1987848,405.0157576,2.276485088
6244,1,29644.48987,31817.89573,141.620,89449.21684,4.952,727.9366607,364.9220608,699.4406942,6.377584221
6245,1,29687.40936,33105.3933,123.440,76893.4539,4.886,795.2027217,212.4150006,276.2931527,3.302502527
6246,1,29687.43814,59904.45408,106.109,37124.77828,4.570,1035.886436,118.9335444,106.6265575,2.858741446
6247,1,29706.70998,63313.12625,110.566,97195.59848,4.988,1238.818206,261.1051188,321.0475202,2.57773337
6248,1,29698.76188,67727.95208,135.820,125176.8145,5.098,1064.106309,241.5738222,248.0365194,2.794035151
6249,1,29697.35059,71788.80005,116.913,55164.27394,4.742,1167.751972,169.430636,190.6284589,3.301707333
6250,1,29727.21105,103702.015,157.662,102863.3549,5.012,922.1495888,217.904983,264.7336493,4.122643276
6251,1,29702.54585,118205.7706,135.071,39768.76096,4.600,1140.435898,161.0570364,206.0160124,5.783340683
6252,1,29767.07492,312.2571531,121.801,75679.79993,4.879,979.5751518,458.8388646,1414.79939,7.005412337
6253,1,29816.58415,4732.304732,122.260,44403.13113,4.647,767.9354845,301.4505247,666.5468534,7.909109089
6254,1,29808.39969,8038.458389,145.105,47417.46964,4.676,735.678975,146.720973,212.8570803,5.108206467
6255,1,29703.69972,27991.56676,245.937,197506.4876,5.296,4.52E-15,279.1426996,630.4411463,6.6674761
6256,1,29865.03443,42288.43945,149.784,86062.70633,4.935,1259.850878,478.383681,1134.766035,9.706475619
6257,1,29795.80463,50531.55524,122.168,102895.7464,5.012,1677.281427,289.4612241,275.5618465,3.286049847
6258,1,29770.71333,52074.59261,95.674,18899.41984,4.276,1540.643451,176.2168519,225.9077534,6.671409297
6259,1,29773.25185,52529.47732,163.215,118268.5527,5.073,1112.282761,319.6590661,487.5440063,5.61663869
6260,1,29760.84249,66941.31964,123.561,45181.38682,4.655,835.873206,215.2094481,392.4449464,5.682767944
6261,1,29775.85494,72447.48907,102.869,57419.3619,4.759,1361.933239,186.7844043,223.7732693,2.710893014
6262,1,29775.21741,79862.06055,115.235,120794.0185,5.082,1033.300082,172.6742038,137.6955604,1.51314704
6263,1,29790.96719,96323.72638,106.357,30361.77304,4.482,1642.243881,195.7332838,222.7497879,5.701817984
6264,1,29792.15487,130280.525,161.338,129613.3301,5.113,809.1212807,221.756386,261.7421086,3.490734807
6265,1,29771.27273,12752.99559,177.046,253633.508,5.404,287.0454462,553.5608841,1022.542496,5.329039055
6266,1,29861.53355,16897.6543,125.111,89629.3281,4.952,713.3886428,179.5924633,208.2748864,2.474103111
6267,1,29752.95394,53243.17951,166.580,319195.7439,5.504,436.4186512,539.5395457,825.3869028,3.657671497
6268,1,29838.15942,70628.51151,101.832,40115.02963,4.603,1134.808398,150.2671723,185.4251136,3.063088783
6269,1,29843.01389,84541.11792,117.430,81521.85183,4.911,1091.66365,208.3107532,214.6630222,2.770267466
6270,1,29863.71804,86234.67378,127.439,47546.04559,4.677,1035.420298,184.7274752,270.5874748,4.939808851
6271,1,29800.05838,93329.44542,112.432,39392.13707,4.595,1889.132717,278.683847,401.1502393,6.974571678
6272,1,29891.65367,93769.83115,178.549,72824.76057,4.862,1001.410031,185.7202361,232.4862427,6.354013748
6273,1,29849.51026,94309.27339,108.497,17595.27199,4.245,1022.925379,138.6699285,200.760597,7.258365398
6274,1,29805.27344,95216.36599,153.324,66119.53966,4.820,988.5470031,176.8071311,204.7893354,4.922765471
6275,1,29797.53164,97810.33757,144.704,36162.08343,4.558,1301.999008,240.1382881,449.7320144,10.83477156
6276,1,29796.02172,120525.1364,196.721,160396.1991,5.205,1253.674542,369.6849055,582.6930731,6.950209968
6277,1,29804.06038,125977.1074,117.257,41680.55642,4.620,1521.285382,198.3756068,238.0948787,5.119333098
6278,1,29911.91865,131525.6081,244.754,151042.2173,5.179,863.6130986,195.8606629,253.7440086,6.070596906
6279,1,29973.01765,15583.31156,272.620,462266.7676,5.665,1.33E-08,382.3353711,715.4949088,4.794684987
6280,1,29877.77785,22515.47865,121.280,62366.7537,4.795,930.4457916,277.0464503,543.0089504,5.102210935
6281,1,29829.54826,33460.37095,115.575,35260.59735,4.547,770.0319997,161.6263453,264.0220332,4.799595435
6282,1,29902.9716,40756.66156,107.671,61812.09836,4.791,1293.258882,227.6551458,323.7158064,3.347632493
6283,1,29891.58188,41351.66438,105.923,63646.80216,4.804,1359.907777,168.7568001,159.4298005,2.351175839
6284,1,29944.09648,45965.27694,205.857,143604.7223,5.157,372.7480612,394.6295327,860.1899247,9.067731429
6285,1,29920.8142,46519.29838,114.877,37989.87196,4.580,961.1625986,195.0443396,308.2779802,5.299913235
6286,1,29871.04912,62288.01888,146.101,131961.4397,5.120,1046.861934,437.7895667,862.1056662,5.518997378
6287,1,29856.37453,74407.46678,109.171,21668.33816,4.336,885.8363881,117.4985038,153.396154,5.079206665
6288,1,29895.06937,75540.13778,115.094,110588.3474,5.044,1527.367077,170.2468415,118.9263722,1.623329703
6289,1,29854.04999,77038.31578,147.171,74738.49476,4.874,1315.455401,310.7418848,506.0426638,7.020415308
6290,1,29901.59076,98777.82732,112.332,33165.39443,4.521,1115.345923,123.9659343,130.0489514,3.718855724
6291,1,29896.92648,128456.9686,128.356,33553.97908,4.526,741.5620237,122.5849886,158.0623887,4.731559662
6292,1,29964.7578,889.2804524,105.324,33874.84524,4.530,715.2676365,144.3850078,201.588149,3.720693072
6293,1,29945.31497,4901.01183,192.425,142839.0793,5.155,7.82E-08,357.3748568,893.6365202,7.218634208
6294,1,30013.38211,11553.50905,134.650,102593.8192,5.011,976.8359393,720.7009272,1906.811685,9.908461611
6295,1,29977.38276,29916.84562,134.338,31444.33223,4.498,790.8150713,136.367345,198.1200551,6.131036635
6296,1,29936.83481,32348.29715,113.363,100199.3353,5.001,728.4940135,198.8510354,237.0409072,2.015228335
6297,1,29950.39645,42224.18179,142.945,93801.80096,4.972,1195.377811,367.597457,634.5895887,6.241608717
6298,1,30041.38564,48237.24826,145.446,103698.4543,5.016,1135.903371,252.667621,311.9198973,4.032065417
6299,1,30010.78379,54611.31152,157.661,293511.3481,5.468,2126.452299,973.2169328,2057.842871,6.412791885
6300,1,29962.41869,56410.67103,99.717,27371.13367,4.437,933.347785,145.7198152,240.1169201,4.160023362
6301,1,29950.85529,58767.78923,134.409,153105.6934,5.185,1558.874883,431.7603197,649.3187422,3.974916736
6302,1,30008.71474,60475.94365,131.047,89598.73667,4.952,1081.435113,347.0447479,530.2983655,5.188963893
6303,1,29982.70564,69163.6472,137.563,45001.58095,4.653,1020.718701,167.8453095,247.9397012,5.524716711
6304,1,29961.85169,90093.13712,132.875,173833.7927,5.240,2064.218183,384.6651831,447.9729875,3.053648332
6305,1,30011.24938,91410.82385,134.399,30365.50648,4.482,896.781265,144.209219,193.8047515,6.712883081
6306,1,30035.71159,106123.9257,229.640,128371.6449,5.108,283.4463988,191.5939458,305.8406122,6.151136661
6307,1,29954.61303,109289.5218,135.998,44301.96034,4.646,1271.144424,197.9508856,252.2744344,6.456316665
6308,1,29910.23753,109591.6704,203.964,139853.3542,5.146,750.4760779,186.2809258,216.8624512,4.341569483
6309,1,29936.28192,121983.8314,100.744,15168.00115,4.181,1098.998708,145.6871665,229.8906247,7.622352485
6310,1,30029.01565,10802.62481,112.955,36303.72782,4.560,846.5930543,129.5967314,165.8860853,3.590685765
6311,1,30011.59079,19684.9388,106.519,39504.4101,4.597,1189.163865,169.567338,226.9319563,3.824277724
6312,1,30048.24107,21359.89115,141.657,107479.2416,5.031,745.740234,282.6332634,507.9605438,4.124497392
6313,1,29964.91897,31034.77617,178.599,105145.7836,5.022,734.3142793,287.8441085,436.0336068,6.809659111
6314,1,30042.62075,35109.9749,115.697,250886.005,5.399,1516.811655,585.3407077,964.9559775,2.438624161
6315,1,29998.29804,52744.4799,126.677,62090.24629,4.793,1721.036136,310.2364797,520.1112557,6.253069137
6316,1,30081.60823,65659.54458,279.327,467096.6419,5.669,4.78E-15,327.5229926,490.4735372,4.271943765
6317,1,30010.42217,71298.75703,116.666,75675.00147,4.879,1652.067532,301.0922855,442.336837,4.231036288
6318,1,30073.72971,79111.82753,143.694,49124.78333,4.691,978.8911911,334.9275935,719.7480694,10.96121684
6319,1,29957.91255,82364.69662,129.644,41884.27866,4.622,1239.385587,308.9698141,587.4640402,9.657970794
6320,1,29994.70873,93049.76053,155.280,52181.38165,4.718,1073.43885,230.5660877,392.7676135,8.309046099
6321,1,30038.1408,102248.8141,112.422,36883.93384,4.567,1032.708292,139.9073124,160.207852,3.773123984
6322,1,30096.43107,111646.7462,159.910,51389.06288,4.711,1319.057848,258.6145862,448.647802,10.02738069
6323,1,30095.72556,1549.311055,111.429,88295.30193,4.946,650.1808191,193.9709244,214.2878378,2.153903905
6324,1,30069.29779,14460.45569,135.754,103446.9141,5.015,571.844849,179.6021221,198.7688875,2.523151099
6325,1,30092.30776,15352.11582,157.910,177518.2819,5.249,1427.557864,709.7529313,1737.831211,7.758166949
6326,1,30069.81076,18924.48492,101.141,77069.47614,4.887,1399.118447,227.7528054,270.9087976,2.378620293
6327,1,30113.3063,21936.45541,110.188,24663.97329,4.392,941.9239382,128.9205002,168.4269902,4.983795368
6328,1,30062.47723,26516.27916,165.418,94122.7234,4.974,836.4170692,449.5183169,1056.592743,10.17180548
6329,1,30130.58485,38442.93926,111.775,93987.62878,4.973,1126.06446,218.6987103,234.4126094,2.289607744
6330,1,30146.98201,50856.00258,139.939,63975.07406,4.806,2276.630063,536.4436742,1222.881606,12.77520076
6331,1,30119.212,72822.20718,126.207,33944.1086,4.531,937.9817707,177.9519888,330.1269995,6.52713608
6332,1,30133.20875,81108.93332,151.003,54345.12799,4.735,810.5289514,186.7501412,290.20713,6.125049684
6333,1,30132.14526,83209.29571,110.853,26497.14747,4.423,1099.577738,155.0671316,200.9979445,5.632033146
6334,1,30110.16972,88809.30776,95.103,18452.10037,4.266,894.8551526,134.5091906,194.329161,5.173975728
6335,1,30059.66494,89641.80742,126.166,79493.81741,4.900,976.3344277,290.283062,472.5892953,4.540485884
6336,1,30176.18254,95776.67198,132.762,68460.14493,4.835,1634.321738,278.7220702,365.3084407,5.600977109
6337,1,30092.77621,100253.2592,131.627,43432.86313,4.638,1083.532089,191.9610945,297.0587012,5.985816236
6338,1,30177.1749,5917.328036,146.352,43636.7892,4.640,656.1401509,231.8728835,521.6243242,8.874352859
6339,1,30186.55586,13482.42478,158.313,358996.401,5.555,274.5741979,511.2954968,644.6359601,2.787160309
6340,1,30169.85566,18139.09382,109.845,54869.98831,4.739,978.4160948,203.824118,327.7602822,3.516042212
6341,1,30137.88949,25274.80472,116.567,42971.19969,4.633,988.1488723,214.1071977,396.8840112,5.292876282
6342,1,30131.24804,46134.08983,115.636,59634.86566,4.776,1176.245511,248.9009005,392.896792,4.364289055
6343,1,30143.44933,48669.45653,98.301,41813.02332,4.621,1787.995083,219.6738614,303.6285295,3.97610202
6344,1,30127.16338,49990.57609,114.124,29803.07138,4.474,1707.498434,264.6033051,429.0496581,9.012612465
6345,1,30151.36147,51518.77397,101.415,77376.01282,4.889,2147.346529,262.6335455,289.1943645,2.738585898
6346,1,30121.54213,57638.17699,126.614,91627.17039,4.962,1416.167857,461.5984838,1104.676881,6.291340234
6347,1,30053.15897,70893.5393,208.977,108186.8583,5.034,549.7951588,247.5658067,448.4304957,7.793531359
6348,1,30107.3681,86894.7333,119.980,64429.39401,4.809,1499.624067,293.1293271,422.5021136,5.112805907
6349,1,30144.64025,112588.108,119.503,46842.17028,4.671,2019.879961,216.7266695,218.8771497,5.16589523
6350,1,30198.3435,114637.4552,224.585,287972.4403,5.459,9.09E-11,375.9322643,673.8190823,5.134943735
6351,1,30148.05216,115608.9391,127.156,76653.73655,4.885,1640.571905,270.5011949,384.5971304,4.4589561
6352,1,30118.17695,130991.7902,121.897,52546.53123,4.721,1993.353704,251.3001034,349.0432761,5.549385679
6353,1,30175.73314,3796.011066,162.171,169567.2267,5.229,405.5380541,417.3671239,900.859874,5.046910336
6354,1,30214.10007,7411.556935,106.700,54489.01488,4.736,900.7710782,203.927837,332.6739406,3.344095798
6355,1,30230.52076,8034.331987,117.578,128821.9365,5.110,884.7419347,309.6758745,487.8199543,2.604248968
6356,1,30192.07336,13624.06564,171.934,249982.6853,5.398,797.3805632,578.6625548,1178.965804,5.329841528
6357,1,30232.98804,23753.83816,128.245,54039.01559,4.733,751.3689612,201.6126039,311.03432,4.801723916
6358,1,30283.22675,24217.3532,138.699,48985.36265,4.690,646.7447302,186.4961875,328.3377174,5.727619959
6359,1,30218.99605,29219.52146,159.432,111142.503,5.046,2188.465166,300.6762666,321.0861078,5.366415548
6360,1,30233.54828,30682.6224,104.360,124390.2195,5.095,1163.35579,251.266592,249.4330735,1.736146924
6361,1,30271.02326,37743.65971,175.087,135107.4065,5.131,611.4193016,344.5808654,593.1005001,6.095746186
6362,1,30192.4398,40603.25508,186.583,77375.02045,4.889,791.0542944,351.5960507,768.6765987,12.31406304
6363,1,30284.91486,47492.17824,165.062,86703.15936,4.938,868.7931018,223.8762792,283.4214112,5.49702631
6364,1,30183.26574,61003.88184,133.849,93779.87073,4.972,1957.765606,442.4060326,857.2561635,6.583840157
6365,1,30202.88794,67799.1987,99.524,28921.72898,4.461,940.5074979,155.1035137,241.0237334,4.171389613
6366,1,30225.48508,68690.25306,132.455,74926.00593,4.875,1299.296975,469.7845495,1100.249509,8.563850002
6367,1,30196.09568,77210.03476,121.611,43420.79275,4.638,1337.448265,254.2633473,419.2139875,6.756983976
6368,1,30247.93136,86123.13463,156.048,46799.05855,4.670,1024.216925,161.1580593,229.5349247,6.558011915
6369,1,30196.5633,104564.5032,111.855,23352.66825,4.368,984.8082359,143.1004105,191.0612917,6.005038307
6370,1,30199.6156,111585.5617,141.576,42926.27037,4.633,1396.296423,285.9680038,528.921741,10.40134042
6371,1,30194.08929,112390.9256,169.301,75778.40981,4.880,1279.161783,228.7187917,308.5369631,6.752541784
6372,1,30276.66154,116553.4509,141.922,41080.73375,4.614,1291.475791,186.0810873,252.0637972,7.126367521
6373,1,30272.47701,4070.386868,177.697,88038.95939,4.945,502.8858959,253.901863,524.0166975,7.103567908
6374,1,30294.9996,11506.30631,110.670,187498.3932,5.273,1153.876985,408.14293,596.4194382,2.088344187
6375,1,30233.73165,17049.74135,134.024,94868.76895,4.977,595.7996327,190.9999853,221.7018758,2.844958779
6376,1,30263.36545,49287.27947,126.973,186545.869,5.271,1015.512981,379.5690127,476.0127648,2.566938499
6377,1,30302.76506,53756.07873,103.713,51927.00191,4.715,1144.670981,143.2609812,120.0894322,2.352445466
6378,1,30288.65398,59959.26335,102.867,34446.42225,4.537,1126.1204,140.3895047,157.0850806,3.398985188
6379,1,30256.11851,68829.00362,108.250,50717.59942,4.705,1979.80787,554.317755,1461.602324,9.966368855
6380,1,30296.88037,79308.41982,92.102,16826.29445,4.226,1634.815541,262.3380491,447.6989375,10.30493871
6381,1,30331.54075,80798.71596,138.582,71849.64754,4.856,1370.617244,189.0177045,213.4742251,3.961438897
6382,1,30393.45058,96598.19713,345.863,538930.1518,5.732,4.56E-11,346.5373909,599.7242362,5.997012775
6383,1,30248.44171,103790.9191,126.061,93782.03993,4.972,1137.373779,208.060881,221.0372835,2.771684205
6384,1,30278.49911,105160.7076,86.999,14721.51663,4.168,1358.139102,175.9076868,256.1020593,7.067608621
6385,1,30299.51268,120203.8532,133.745,89945.31132,4.954,1565.170279,379.4581278,643.528413,5.882736687
6386,1,30268.16905,15319.32898,143.691,173622.9404,5.240,545.373027,459.9270074,862.3468921,4.265299177
6387,1,30324.94785,26017.35258,104.157,247824.1329,5.394,1375.984859,370.1604595,407.9614308,1.27725586
6388,1,30376.85794,28891.67699,125.682,141553.818,5.151,1470.487061,613.8685524,1297.116678,5.335012092
6389,1,30336.22215,39112.47456,94.909,29330.0687,4.467,1577.169113,385.7573573,779.8125518,9.225474182
6390,1,30307.22411,54565.04721,185.215,490208.1082,5.690,2.23E-08,1060.791165,2634.125858,5.775950195
6391,1,30376.2602,62748.8186,130.806,56138.28938,4.749,1179.93233,240.7056108,376.2717699,5.7294282
6392,1,30361.87749,63580.80926,98.877,34953.11833,4.543,1134.464702,177.8697088,242.904815,3.904210159
6393,1,30341.80301,72115.69979,124.911,80526.41687,4.906,1386.617246,394.8249066,833.0422363,5.962672196
6394,1,30333.88799,77999.63956,102.104,33822.54565,4.529,1211.276927,175.1499189,242.7508666,4.233882098
6395,1,30380.61706,82661.72789,103.411,17950.0345,4.254,1237.562804,189.1121419,311.6113386,8.791887191
6396,1,30342.86446,96459.24385,147.680,43069.4783,4.634,1695.703536,294.5228906,515.9371557,11.61399877
6397,1,30345.02411,105784.3385,107.483,21618.17702,4.335,1645.199812,205.6516357,302.6136563,8.574021729
6398,1,30343.20353,124751.4071,183.740,111134.1638,5.046,962.6225546,222.2381528,292.8013699,5.276502317
6399,1,30384.26386,129825.344,145.656,39068.51102,4.592,1000.749074,204.5338363,371.1748676,8.664738092
6400,1,30435.84983,9123.229239,109.606,27179.66919,4.434,804.415924,135.9990102,211.2180449,4.72059375
6401,1,30463.20582,16480.53593,214.173,249497.6407,5.397,5.48E-08,400.7265224,895.5342986,5.742425347
6402,1,30442.8486,18509.81201,98.726,37064.50605,4.569,1277.599441,193.9316368,282.6805444,3.997985
6403,1,30438.61194,42655.61059,142.999,141529.4107,5.151,2073.712914,606.4639616,1219.074338,6.821396524
6404,1,30404.84838,45091.32687,141.505,154378.411,5.189,634.9784296,319.6608938,480.8352825,3.242996582
6405,1,30368.42711,59133.01353,100.243,21817.58847,4.339,1241.110747,169.7903752,257.2660807,6.117306926
6406,1,30387.64544,71396.43064,118.520,44324.35386,4.647,1422.923574,277.3547686,465.424582,6.855506571
6407,1,30374.75926,93468.96131,115.234,87298.18472,4.941,1302.318572,200.3176073,209.2271408,2.401024993
6408,1,30410.06131,114567.3165,214.392,197335.0171,5.295,907.9170898,454.328208,941.2766982,8.239360878
6409,1,30475.11395,125738.2599,141.562,27415.2587,4.438,1173.456034,174.4161538,265.6262324,9.946897388
6410,1,30434.78197,15931.75553,122.885,68818.81915,4.838,842.1131492,263.3246378,462.1358222,4.515946719
6411,1,30498.51209,20022.23771,182.569,147944.9089,5.170,354.7740943,575.2445034,1528.120561,10.08450014
6412,1,30479.83985,21412.77151,126.755,167998.5723,5.225,1049.257548,406.181046,609.5358103,3.035404853
6413,1,30503.44084,37425.46987,120.692,96935.23575,4.986,1608.014468,349.1427689,579.5465776,4.096762937
6414,1,30522.25051,41562.30011,122.296,117204.6332,5.069,1498.414606,554.0378237,1102.631324,5.506976992
6415,1,30465.75172,64926.50196,127.074,61079.06615,4.786,1012.666786,285.3976899,576.9930705,5.887470035
6416,1,30456.6907,65503.37709,142.899,218867.9986,5.340,862.59384,529.8232549,822.5175645,3.854400676
6417,1,30481.75757,65798.55122,116.406,297361.1962,5.473,1549.490663,384.644174,345.1004435,1.379397684
6418,1,30475.91002,74989.7162,128.216,103615.4391,5.015,1398.00621,279.4668586,328.9603973,3.469678038
6419,1,30497.68885,84469.62612,111.732,91111.49194,4.960,1306.390758,172.5918076,119.0118787,1.875980503
6420,1,30540.95847,87500.18135,166.500,91838.98045,4.963,893.3776955,172.3921538,188.0212472,4.082246624
6421,1,30458.7245,90287.45753,131.177,145362.6371,5.162,1323.922104,511.6726194,1027.892177,4.720581901
6422,1,30496.77447,91751.58714,110.596,78909.54775,4.897,1710.101556,403.8850118,676.1270418,4.882275995
6423,1,30456.12769,95783.58657,125.898,89499.32485,4.952,1900.213265,361.2847865,515.5694505,4.991291855
6424,1,30483.15334,98087.72101,134.477,67441.29478,4.829,933.227445,198.378022,258.3230835,4.167414024
6425,1,30453.18535,117795.9313,114.232,57710.76449,4.761,1156.350693,182.6472031,213.8352237,3.245857167
6426,1,30484.16678,122799.5775,147.239,45606.95823,4.659,1319.481634,194.990166,259.6438871,7.237685246
6427,1,30489.9034,124119.0383,141.868,111636.0186,5.048,1321.90192,395.4193005,632.9232655,5.557420625
6428,1,30567.48296,6534.784643,128.730,43692.08125,4.640,1008.836861,392.0699606,1076.515934,11.57469721
6429,1,30494.86444,8295.728944,133.982,43901.66962,4.642,742.8159412,409.2676228,1072.252439,13.02305692
6430,1,30554.25695,20630.79946,133.124,55622.14064,4.745,683.2738089,141.4458479,175.990315,3.548870846
6431,1,30552.44127,23979.27858,94.930,34867.44596,4.542,1425.787234,254.9926566,512.6969572,5.148547236
6432,1,30546.72406,28129.20059,121.759,40667.17474,4.609,824.8666393,147.0309012,193.9779989,4.210642308
6433,1,30557.17473,39408.32377,93.442,44745.20343,4.651,1515.577281,211.6216548,262.7983071,3.241095805
6434,1,30558.33777,39903.60886,102.158,31752.38794,4.502,1369.022989,150.9558034,157.2283724,3.90017971
6435,1,30558.5099,44588.79841,111.685,40871.3743,4.611,858.4375353,168.7672653,266.7565019,4.042322061
6436,1,30542.40221,48143.00042,128.531,250514.5193,5.399,2936.409437,788.7276327,1485.676794,4.051036051
6437,1,30565.26153,51157.44412,109.652,53136.92136,4.725,2545.225325,391.3088777,594.2648407,6.898981793
6438,1,30515.72753,52035.60609,98.820,71555.64888,4.855,1966.279937,191.6374709,168.7870182,2.067237216
6439,1,30546.6819,57824.73901,123.495,53809.18386,4.731,1627.225343,546.5659994,1598.159767,12.05246842
6440,1,30553.45117,61176.30607,297.865,407452.2359,5.610,1.99E-14,366.1401417,675.8393932,6.214466361
6441,1,30516.28818,97716.66825,123.689,71806.84758,4.856,1463.742545,228.3486832,285.795522,3.810129418
6442,1,30539.81526,111047.9397,125.258,36020.43484,4.557,1575.158892,265.7081651,429.9183827,9.020218657
6443,1,30530.77563,116598.5001,83.770,11983.61298,4.079,1869.571204,193.1224734,227.2787149,8.824662892
6444,1,30579.07814,121674.8473,116.483,21882.49211,4.340,1408.437636,215.5737606,379.603914,10.41987411
6445,1,30586.30052,1254.082266,114.045,53589.50636,4.729,820.9953311,286.9509895,658.6433689,5.435976418
6446,1,30626.68964,5336.804398,115.972,120875.4583,5.082,742.0851864,254.2262997,352.6350737,2.22442325
6447,1,30574.08622,6922.620192,112.579,85953.00738,4.934,763.9202856,204.482728,255.9523787,2.375622249
6448,1,30624.88285,12061.94392,100.191,18072.18907,4.257,728.4832479,129.1378378,221.9610397,5.626477423
6449,1,30617.44587,13065.16088,103.810,98439.83526,4.993,1170.054696,177.2408544,170.6866641,1.545114422
6450,1,30622.82359,14516.51476,128.786,52190.04455,4.718,1209.296974,392.296901,951.0622816,9.706681846
6451,1,30679.13037,22905.27945,141.153,48564.72245,4.686,818.1419352,162.8298646,220.2052963,5.232252683
6452,1,30569.77538,24937.0526,150.464,58392.79455,4.766,634.3129247,187.784394,370.816562,5.693460644
6453,1,30593.93051,31790.70204,132.993,100308.1843,5.001,735.9271724,491.4908047,1438.509031,6.749261293
6454,1,30654.52312,35899.95171,143.173,117330.9983,5.069,1077.352501,515.4387964,1017.535098,7.011843741
6455,1,30609.68379,40865.20242,109.777,43118.62583,4.635,1188.348052,174.1700345,195.6614831,3.821315864
6456,1,30593.20771,43174.0083,130.187,167522.6907,5.224,1274.349914,884.4174278,2213.209443,6.962176285
6457,1,30571.24605,47648.53983,136.122,118020.8623,5.072,1381.217166,341.654426,496.5732384,4.188245903
6458,1,30569.67828,50706.15917,152.268,327165.5309,5.515,1005.692399,1132.684314,2866.222482,6.244788726
6459,1,30615.82761,52577.6163,137.828,115949.3238,5.064,1197.673386,431.452753,786.5439412,5.509285221
6460,1,30603.40367,64304.37889,121.348,44753.267,4.651,894.6588571,134.5602318,159.0871813,3.489868925
