id,frame,x [nm],y [nm],sigma [nm],intensity [photon],log10(intensity),offset [photon],bkgstd [photon],chi2,uncertainty [nm]
250,1,25061.07559,32535.3109,56.04754383,2017.099635,3.305,703.1604924,101.0584589,196.964841,12.30307597
251,1,25137.42665,38783.77107,90.95437515,3259.389679,3.513,663.0371276,89.35286053,159.3408973,17.70190069
252,1,25234.7716,64987.36322,52.19896405,1645.752093,3.216,710.9466809,122.9570221,265.0949473,15.88128584
253,1,25251.56907,88342.07074,371.5417947,150761.6346,5.178,106.2435324,93.94991775,156.5030121,6.754522444
254,1,25395.8332,41631.25116,131.6116425,7332.269893,3.865,625.5970528,144.4637585,259.0965813,26.5712317
255,1,25366.18202,71760.48138,43.55478872,1321.084458,3.121,714.5759288,76.73195495,109.8600556,8.662611415
256,1,25366.58484,96627.33649,97.05295332,8940.550391,3.951,620.7104847,112.6543766,226.5095885,9.283913635
257,1,25545.69778,53030.21389,156.0465096,23246.58383,4.366,511.9500835,106.0697591,175.5036515,8.697058383
258,1,25568.83853,87237.01809,102.574119,5903.705084,3.771,658.2311756,96.35165804,150.9196447,13.41537871
259,1,25855.53612,125916.591,43.0468725,1646.977965,3.217,669.5347953,100.2405594,182.3946058,8.841806068
260,1,25930.77399,28724.01685,83.14178276,4012.091912,3.603,688.9107981,111.1081493,222.1391029,14.93968414
261,1,25955.93879,86056.54823,77.95617025,2737.60325,3.437,659.4733806,107.1554707,222.9708759,18.55199341
262,1,26073.80121,19215.07227,81.88974603,2917.826003,3.465,681.3594913,96.87156039,163.3427318,17.37408471
263,1,26219.41556,48007.66765,105.9968536,10452.55532,4.019,650.6100844,101.2289371,160.0060112,8.522491962
264,1,26214.30455,66430.56064,84.26422438,3755.964719,3.575,643.8600236,104.4241101,212.9368452,15.40802982
265,1,26340.99858,43828.95566,114.6028422,6578.998229,3.818,615.4749674,98.92088514,173.2165062,15.41557257
266,1,26375.33784,75059.64049,80.38709714,7991.902188,3.903,717.8016896,107.8761984,189.7542148,6.84221071
267,1,26426.52643,77196.04845,304.3355753,120560.5011,5.081,3.14E-08,103.7808737,196.3728695,6.25885784
268,1,26590.88472,31319.69816,74.68447433,2937.926707,3.468,667.5983793,88.15709095,150.7224864,13.08607527
269,1,26611.46138,94957.00238,146.1694537,10815.92272,4.034,547.1501795,105.5868073,205.9160161,16.27316002
270,1,26908.63726,34781.67624,129.6863413,8268.518385,3.917,554.8419855,83.2057833,133.9934531,13.23317705
271,1,26879.36235,79800.96172,62.16030328,2679.033879,3.428,691.6099634,93.14560306,165.8835685,10.51667644
272,1,26936.10656,37878.29874,76.77541987,3681.455872,3.566,676.1153016,79.48102954,117.1866491,9.976518156
273,1,26949.22959,52898.39647,197.2213302,28717.97469,4.458,401.8160207,84.83354122,137.5155809,9.006804451
274,1,26924.01563,74741.06628,123.8980144,8550.50116,3.932,631.0932537,95.89802596,155.7603876,13.44998916
275,1,27036.67601,59085.79217,93.5187236,9951.129101,3.998,715.1529081,108.1713699,173.4227496,7.450769212
276,1,27144.43806,47416.51035,82.06550849,3356.167471,3.526,631.3048279,86.54043314,141.6662799,13.57554952
277,1,27237.46798,10793.40199,179.6051394,21800.44576,4.338,459.5833989,109.9099874,246.5681465,12.69967374
278,1,27207.00076,32532.69885,140.7729754,9455.692273,3.976,568.5319448,84.56253836,130.4020474,13.8519299
279,1,27221.91424,55887.97711,85.27474333,21597.14163,4.334,739.241845,110.8697634,161.1275354,2.961633781
280,1,27324.35358,28373.13299,112.0168609,6241.767998,3.795,630.0820819,95.9492752,171.2446972,15.06079236
281,1,27558.9268,25647.97187,90.31537148,15922.72876,4.202,730.4206282,126.468858,198.6913943,5.088333318
282,1,27588.70295,33566.23821,66.21343072,2178.171305,3.338,678.6130467,95.33180129,185.2128197,14.98677685
283,1,27605.34666,66671.35855,108.2020691,5274.940812,3.722,596.5681724,93.00155289,170.7906312,16.11473987
284,1,27782.41784,67197.4412,66.19331924,3448.011483,3.538,721.3903925,108.5679135,201.1538669,10.78687538
285,1,27823.01348,54652.95849,62.34240988,1933.279305,3.286,638.1526179,85.98651179,147.382641,13.51702844
286,1,27962.61157,30266.39675,302.0790383,122372.0364,5.088,1.50E-07,85.27827717,137.0301638,5.017774615
287,1,28227.95782,53491.15365,129.6695597,18508.46685,4.267,691.4088451,130.7264964,243.6144633,9.280677971
288,1,28305.52084,52988.67448,62.33370736,1979.468739,3.297,828.9233221,91.19177347,129.0627482,13.98938155
289,1,28286.20081,53556.65481,90.48815841,5189.799687,3.715,899.890677,176.9029563,423.5515471,21.73130012
290,1,28403.08881,97070.6063,83.25174942,2636.169626,3.421,607.2291026,103.8680783,198.2340037,21.29032333
291,1,28466.80342,54737.64597,20.82455837,1456.771548,3.163,654.2561042,88.44526692,156.1887075,2.173363547
292,1,28499.94614,70263.34327,61.1776703,1934.258085,3.287,694.8396254,94.47218386,159.5707123,14.2822946
293,1,28592.02602,69472.36198,200.3295186,24163.40967,4.383,488.8725312,109.5560171,212.6815935,14.20166526
294,1,28509.47708,85517.21399,100.8249976,10889.15245,4.037,685.2573234,87.54055045,115.7251044,6.427562142
295,1,28626.31411,52232.45439,55.94847394,2110.470431,3.324,826.8308682,97.31199896,153.8173362,11.29140598
296,1,28736.32753,54017.89021,111.2447676,14970.71434,4.175,898.7745452,180.5248645,375.6364529,11.63539786
297,1,28694.22692,118556.9006,97.8844056,4425.354794,3.646,664.6409726,90.03514374,143.8817401,15.22519993
298,1,28911.28703,51318.7771,133.394114,10660.39301,4.028,642.3033159,108.8414438,194.4720992,14.18077533
299,1,28894.61788,79351.6789,141.0291767,10406.14332,4.017,601.525643,108.7452444,206.0182292,16.21476548
300,1,28867.54687,54145.38658,137.7951332,15848.27116,4.200,885.1210084,150.4220411,296.8080382,14.0508802
301,1,29198.77855,50747.60394,128.4710892,10852.61627,4.036,721.3286405,97.72631521,141.6845029,11.61877302
302,1,29246.46218,50463.44384,110.4893918,5335.892943,3.727,794.0805071,119.9153313,220.5856584,21.37911329
303,1,29298.29443,38926.81293,93.25199286,3987.171997,3.601,645.1910949,89.28353139,151.5976216,15.20975342
304,1,29408.97434,112699.5999,69.14906763,2478.157885,3.394,768.3592108,99.6530528,162.9600458,15.01402563
305,1,29479.52584,14916.6352,116.1809808,6611.271248,3.820,610.5491149,113.2909919,248.7440872,18.0361187
306,1,29558.9804,44857.29439,102.4957035,5803.426162,3.764,661.1746337,116.9390399,231.8188361,16.50978551
307,1,29508.06195,49853.03592,82.48933882,2701.006387,3.432,779.3589885,110.5657155,198.1719239,21.71070289
308,1,29518.80852,54641.07599,112.8775277,7739.512066,3.889,779.1857352,163.9796561,364.2525971,21.02248602
309,1,29516.59137,71205.44292,114.2347503,4722.713817,3.674,684.4022475,91.1024805,136.0465247,19.63804852
310,1,29554.57186,41480.13988,38.23298737,1313.710561,3.118,737.4962842,126.139232,315.936573,10.97196883
311,1,29523.62137,76694.3876,128.7578885,9221.287856,3.965,582.0276331,94.55367207,158.3200061,13.28207191
312,1,29708.74567,49392.22087,165.5518665,18649.99388,4.271,593.4642423,90.81128011,142.5023483,10.44413256
313,1,29641.34669,54747.36154,161.3457336,20085.54865,4.303,624.0570562,170.9693038,406.9126872,17.2611182
314,1,29728.32676,75517.64148,94.44123941,4875.3287,3.688,653.7136189,102.7526061,190.0964978,14.67564571
315,1,29765.54258,109941.2527,84.49625443,3652.803188,3.563,740.4753232,85.29272083,126.9074722,13.03633277
316,1,29690.66356,111618.9845,220.4447087,33441.6135,4.524,435.8191636,119.5169291,275.7166261,13.55310567
317,1,29830.60612,68001.50798,129.1585813,9093.524391,3.959,619.1548606,97.66788223,163.8903503,13.99306933
318,1,29899.47108,44764.10606,106.9858328,6513.401934,3.814,722.1005239,112.2073077,202.8323905,15.3848552
319,1,29883.99643,55136.16564,115.1479989,14644.39189,4.166,786.9288169,112.413344,172.7683632,7.969289828
320,1,30122.21954,63510.0869,115.8189413,6509.398038,3.814,652.3634166,91.89830406,140.8043194,14.79089853
321,1,30078.16454,108296.3749,89.25797584,3698.158364,3.568,693.0243882,88.48025842,147.8846114,14.89113606
322,1,30202.68262,1248.611369,173.5378896,19422.82917,4.288,477.1197172,99.54365096,184.6818104,12.06156287
323,1,30094.31132,22597.81267,162.458648,14849.88713,4.172,538.6434393,99.95053129,188.2065375,13.87232413
324,1,30157.92395,86089.59346,86.69618449,2947.414772,3.469,646.0250541,89.12171451,152.0266166,17.73989548
325,1,30210.00238,108987.1269,362.633471,195804.0466,5.292,6.98E-08,106.1740824,185.0241794,5.602754946
326,1,30234.97033,37193.54745,74.82375628,2993.661633,3.476,624.5972419,99.21134052,206.9073186,14.48977404
327,1,30243.84626,57396.87513,55.38970675,1895.631409,3.278,695.7091008,105.9711411,204.2162972,13.39806656
328,1,30208.79466,109360.182,140.7734412,10081.56091,4.004,644.390721,107.941684,204.4924499,16.55213894
329,1,30371.50534,87222.82385,69.36279328,1952.418733,3.291,714.988947,108.9061489,214.6980159,20.92219633
330,1,30388.78416,107003.2551,139.7441988,10454.67169,4.019,647.2418523,113.8879768,212.0681967,16.59204806
331,1,30468.18761,105737.8343,55.2354653,1783.313054,3.251,729.777674,80.83001739,114.6040677,10.83660563
332,1,30460.51466,106776.9122,113.5508374,6274.598721,3.798,696.0157759,119.7197231,250.4592739,19.17654095
333,1,30552.18427,57048.38653,47.75983093,1511.177211,3.179,654.6152708,108.6886923,252.1899985,12.81930957
334,1,30518.6333,106518.6368,392.6111525,214446.7919,5.331,9.55E-07,117.2238885,222.0921468,6.603878254
335,1,30817.54591,35746.71585,63.2845303,2276.829475,3.357,672.6142212,110.4553419,256.2660629,15.16435315
336,1,30761.95612,46545.1672,93.02411774,3059.732334,3.486,724.4239833,108.065933,195.8203571,23.8169238
337,1,30841.15064,56036.57802,84.15948191,3480.346354,3.542,637.5937053,95.71576762,170.2990154,15.21038632
338,1,30945.92823,98887.95419,327.8607561,186440.058,5.271,2.34E-10,105.0170237,157.0365447,4.767140479
339,1,30988.8442,48981.20014,128.8839204,9888.443119,3.995,626.2262359,102.7474855,172.9571111,13.4790825
340,1,31025.37526,42307.26644,94.58868829,221552.9843,5.345,993.4926305,496.2902919,792.2231648,1.571153179
341,1,31031.61079,62798.95725,76.20834279,2576.488289,3.411,680.1925392,95.34898864,185.8195754,16.77659971
342,1,31075.91659,80226.08338,88.31303458,5301.539503,3.724,724.4959636,100.356713,171.9012891,11.54179732
343,1,31146.81978,78416.38101,62.77918662,2169.417895,3.336,671.8778451,105.978927,225.1239815,15.0305901
344,1,31193.53577,92498.44074,125.0072889,7813.570375,3.893,648.9028183,105.3929578,186.034957,16.44525546
345,1,31109.19404,98846.7089,178.5253478,27337.70691,4.437,591.1295988,121.560456,221.2420529,11.06851134
346,1,31212.09105,105460.3293,127.0067776,9878.776127,3.995,641.2392505,118.3838169,230.7058346,15.08001535
347,1,31319.30514,85478.72959,75.98470444,2396.301011,3.380,755.5481619,86.29548049,125.9237546,16.23949539
348,1,31423.74361,104991.7662,91.89232715,5340.555849,3.728,707.6300179,121.674882,245.2737396,15.00810681
349,1,31495.19445,85891.41881,94.85759722,6541.127862,3.816,722.7516907,105.3805742,194.8929075,11.33032546
350,1,31565.55877,99484.09198,82.52613705,23269.53756,4.367,860.8171419,157.1989501,255.3518609,3.618812713
351,1,31683.91488,66533.1382,82.29987995,3016.017955,3.479,666.8446788,99.16320448,180.9075036,17.37718931
352,1,31770.37174,101885.8356,90.84728642,4782.908301,3.680,717.124376,122.525129,255.3544842,16.48763262
353,1,32051.64416,43433.01939,70.33544461,2073.587864,3.317,841.8336652,77.53829604,97.00172701,14.46663955
354,1,32046.06909,105025.3745,86.58140456,2913.886406,3.464,622.4339858,89.92148028,166.6958886,18.0551323
355,1,32140.3395,78932.71388,89.00458644,3211.637341,3.507,688.6676591,100.4530044,180.6596742,19.32518032
356,1,32052.87394,112865.0719,106.021938,9491.853204,3.977,591.932346,99.27648393,185.8003644,9.20446843
357,1,32174.55434,42598.4059,81.04095247,6798.919414,3.832,897.3015293,149.5754489,284.4239466,11.27544477
358,1,32187.77742,53403.30397,97.03908344,4295.037957,3.633,668.055332,79.96816112,117.3975497,13.71025956
359,1,32139.5084,81076.86744,144.246518,9582.230038,3.981,562.7078354,93.00242464,170.1560727,15.76651158
360,1,32210.8978,100039.8461,344.3344174,186929.5607,5.272,2.52E-08,107.7751206,190.2692382,5.372796324
361,1,32203.96068,43077.31643,82.6150561,3486.950289,3.542,801.4185944,94.47935039,148.7601611,14.44510896
362,1,32269.54307,32827.16754,99.92402625,6005.133393,3.779,659.5778854,117.4654246,255.6576765,15.23710905
363,1,32455.13071,51173.58584,91.94271418,5735.627874,3.759,639.3889348,96.39432228,169.8152325,11.11170296
364,1,32610.27262,65810.59278,106.9347405,12002.73997,4.079,634.6487596,103.1770865,182.6641683,7.704100504
365,1,32669.93876,10448.84774,135.9912063,26165.58146,4.418,577.3048153,131.6763601,260.4687906,7.28327996
366,1,32634.37034,60191.05889,86.73392007,3631.096601,3.560,669.9660118,80.03766299,125.9785077,12.97207959
367,1,32629.45118,87144.59353,93.36390484,4118.606032,3.615,628.716305,101.202996,193.8985379,16.71393463
368,1,32701.45752,16684.87013,113.2087195,4627.889337,3.665,675.854799,108.3582789,243.9094494,23.38468279
369,1,32699.8958,82293.83358,73.89206166,3660.178137,3.564,697.4231596,87.71877809,136.1625984,10.24828542
370,1,32854.28645,41413.6411,50.16917005,2174.875443,3.337,784.9113006,102.9033787,168.382281,9.326980799
371,1,32915.66561,17995.49884,81.63300839,3485.856802,3.542,613.1124801,84.58599341,145.8505669,12.64817694
372,1,32954.48798,42196.51049,86.72373274,6423.340316,3.808,799.0852182,91.89614589,138.1382868,8.436111761
373,1,32986.66083,76022.63935,71.07200794,3215.758171,3.507,685.5015135,106.1198957,201.1248617,13.02061542
374,1,32952.14002,93697.22733,43.06613498,1393.864187,3.144,733.989656,95.73934127,177.4038579,9.980956185
375,1,33063.37811,31018.04851,69.97345641,2575.736239,3.411,701.4710773,111.8725565,231.3085069,16.59055346
376,1,33086.58603,44959.70594,131.2335853,9245.560615,3.966,615.8246521,88.96639394,136.0447554,12.95435621
377,1,33049.63042,61334.53378,86.65569163,14489.67712,4.161,651.6742984,127.4230988,239.7099546,5.185222802
378,1,33107.89471,60469.56694,69.87816029,3015.179969,3.479,685.5158566,110.124795,258.0878955,13.92407465
379,1,33121.51411,77081.04149,316.8404393,138497.2606,5.141,1.30E-06,101.9740884,168.41178,5.807957587
380,1,33271.80837,46662.24662,66.25323508,1973.905752,3.295,707.1591734,111.0151747,218.4648367,19.250449
381,1,33376.08189,98380.7165,164.2985145,23778.78067,4.376,547.595335,100.8721651,161.9202797,8.964753954
382,1,33325.03614,105399.3219,131.4368904,7254.939971,3.861,550.7683202,90.55115144,156.5293176,16.83157494
383,1,33441.934,42206.05152,91.10413223,4860.003101,3.687,723.5570415,90.45538575,128.6650292,12.0808535
384,1,33543.12894,88519.12554,98.70033082,5022.907078,3.701,648.0231308,103.2701269,196.1693434,15.6318089
385,1,33570.31085,97707.86131,57.43642156,2702.486885,3.432,808.3347302,127.5080187,246.1973951,12.15349405
386,1,33630.0605,64528.11328,78.09583802,9070.988882,3.958,723.4674585,103.6592534,158.8710638,5.48232613
387,1,33730.8307,39853.16443,76.16279197,2574.225674,3.411,791.8206433,134.419059,285.9466008,23.59357408
388,1,33737.12973,96634.64434,102.4000861,7524.764367,3.876,681.807831,110.2960139,210.7887035,12.00624625
389,1,33798.41035,66157.06283,85.14088813,3717.533309,3.570,657.9939092,91.77728562,158.2010481,13.98292496
390,1,33834.7433,121102.4363,65.63469347,1923.132088,3.284,693.681084,105.7296536,193.6643736,18.47397156
391,1,33919.75668,95174.29317,50.90628949,1759.167846,3.245,763.1131671,111.5057295,231.5488724,12.83236488
392,1,33965.20162,14401.38281,107.9153096,6505.165193,3.813,618.5574294,85.38787262,141.4588605,11.95863559
393,1,33990.18416,50508.71612,101.9802558,7634.228034,3.883,661.6554291,104.1446496,181.0559596,11.09081918
394,1,34016.78922,38902.02446,61.72006267,2176.035148,3.338,797.3884332,92.75646131,144.7084593,12.69636471
395,1,33998.61886,116272.5997,68.79702467,2455.530023,3.390,677.6502511,102.3815542,206.451407,15.40554441
396,1,34056.23325,58914.71578,88.10393784,4907.252315,3.691,714.7788367,100.7486109,179.4802868,12.45310806
397,1,34060.72233,76411.9377,95.98587177,10884.77536,4.037,657.1685607,103.9053632,177.7951262,6.899804978
398,1,34067.2653,77617.19305,91.25748677,18366.84604,4.264,676.4964211,106.0703581,147.2747223,3.800797241
399,1,34107.16055,94462.95987,105.054103,5196.082884,3.716,693.2843854,100.6212326,178.1255796,16.67696467
400,1,34090.38788,127351.6106,61.63014604,2152.680499,3.333,636.3292357,74.83619993,109.1883835,10.35648621
401,1,34174.87641,42154.51958,82.84032018,3944.761399,3.596,722.642487,98.20581867,160.481397,13.34747948
402,1,34178.6408,53553.02349,93.22488608,10696.05114,4.029,677.4795383,83.06893087,110.0865537,5.326051941
403,1,34143.32968,61145.34124,101.3940776,7176.236228,3.856,705.224945,106.0330068,187.6827976,11.86928248
404,1,34181.5302,93623.09689,208.3866431,36143.93945,4.558,313.8383496,109.3910728,239.2535103,10.27429344
405,1,34277.40528,98505.1104,90.77096078,8621.288044,3.936,619.1469633,90.86161811,147.0014532,6.822736344
406,1,34286.64533,113329.9806,94.9296397,3907.168195,3.592,714.7534116,112.604491,225.3005274,20.24557495
407,1,34392.91589,13868.01983,101.9565126,7145.539502,3.854,662.5427008,81.9815242,113.1561822,9.350549848
408,1,34393.85854,71888.12368,94.47217137,4747.221195,3.676,650.6318909,91.53472301,155.969549,13.44844565
409,1,34480.88225,20279.78798,81.17539081,4130.437787,3.616,629.8215503,78.83371244,132.7339713,9.860703346
410,1,34482.10179,41830.69047,24.21881615,1653.514057,3.218,694.2481854,99.89394235,193.2013499,2.854834226
411,1,34531.50066,37670.83611,139.0775659,9841.657434,3.993,658.9480696,133.2119116,290.379188,20.39838424
412,1,34603.44317,62808.40226,69.87284497,4497.413858,3.653,723.9108993,93.31805827,147.1470804,7.947206823
413,1,34683.05809,99376.16378,175.6637706,16809.78269,4.226,571.8363988,111.0449599,207.0003902,15.90234754
414,1,34759.0785,94010.01554,125.1446158,10589.46284,4.025,558.1096357,95.15829564,174.1955893,11.00736975
415,1,34865.93872,119004.5125,82.05627812,3342.383186,3.524,694.0829147,88.97836708,136.6475472,14.0077683
416,1,34935.9134,30557.80161,101.111282,4541.199611,3.657,633.3948751,73.15895592,102.3623954,12.89195954
417,1,34920.79513,32455.49646,59.72698856,2126.893619,3.328,668.8749497,117.2387308,329.3474699,15.34372463
418,1,34912.80606,129436.3371,73.95784932,3210.384794,3.507,670.8512972,110.7617925,252.1745096,14.72931829
419,1,35026.12539,31199.73573,91.23699135,8005.929318,3.903,685.9600306,73.23501121,92.79933827,6.009267154
420,1,35034.56408,89992.28781,127.2602644,9595.722229,3.982,674.4664321,110.8966626,196.6485953,14.60657313
421,1,35143.00854,69878.27798,44.09859162,1535.657996,3.186,694.1836879,95.57717476,173.8181038,9.486367867
422,1,35274.40956,4361.267956,87.65484945,4585.679263,3.661,704.2172128,125.093942,245.7127114,16.34454329
423,1,35385.03981,46709.87163,84.23090004,3103.698925,3.492,663.3501424,113.5476145,240.2414812,20.23377707
424,1,35379.11211,62228.00625,47.02016242,1447.382506,3.161,711.8516492,83.94574226,145.8600456,10.05478432
425,1,35425.61125,64542.52861,73.49742939,2547.6361,3.406,652.5713921,95.5074649,187.6982916,15.81150524
426,1,35430.22122,75193.63288,59.04399371,1778.894571,3.250,673.0400653,86.96981621,153.2501007,13.32845566
427,1,35417.33134,97726.38202,98.358996,4620.710615,3.665,670.4971035,121.5029493,241.6882354,19.82748722
428,1,35572.29884,86215.12248,160.2336997,13844.82252,4.141,596.4120053,93.5900683,143.3934004,13.55943349
429,1,35668.8793,65051.28427,141.4603936,13871.82218,4.142,555.9219971,102.2556511,195.3794555,11.52907837
430,1,35709.83036,2065.105251,66.39872476,2377.605758,3.376,694.0118046,104.5161648,193.9312777,15.12965465
431,1,35673.10317,56557.01328,45.11474241,1651.036934,3.218,688.7111127,78.24346882,113.2593136,7.592628528
432,1,35689.90322,84670.31095,106.3776884,10558.2332,4.024,651.9111288,108.3007352,185.0149437,9.082984219
433,1,35842.6224,47578.79675,99.62774654,3670.734853,3.565,739.2948488,87.70640334,136.8581994,18.50888383
434,1,35850.26764,114749.1972,75.66590219,2685.751835,3.429,729.9450002,99.52522792,171.2017762,16.55868511
435,1,35925.76872,86641.41876,33.06156553,994.1713415,2.997,836.4546665,93.20199702,141.7638889,8.05512937
436,1,35953.2948,91264.8143,97.98911781,6958.624998,3.843,640.5583498,88.6450264,134.2586997,9.581968431
437,1,35967.38797,34056.24871,157.4078072,11106.53545,4.046,647.4276556,93.89522737,146.9263868,16.35019506
438,1,36134.47739,128096.5861,74.15316875,2533.518866,3.404,631.3523502,82.54839229,142.3762903,14.00788368
439,1,36362.21925,85756.91682,84.76422477,5515.926278,3.742,770.2533549,101.14237,182.3093401,10.306459
440,1,36328.58887,87460.12758,68.09007978,3420.111023,3.534,764.1984061,94.52284128,148.6219562,10.03207975
441,1,36380.98469,68322.41833,98.5716516,4500.110263,3.653,741.3541307,92.77836981,139.9595858,15.641619
442,1,36471.22498,103550.7172,97.41133579,8820.166516,3.945,626.1384907,92.07006946,161.2823523,7.770847475
443,1,36617.51623,20236.85958,99.59645542,4758.940982,3.678,606.086217,99.81667918,247.8005866,16.23770832
444,1,36562.65564,85375.63452,185.2302625,20641.86132,4.315,547.5750729,97.94798964,156.9636762,12.72025344
445,1,36608.69793,94108.52036,78.90637598,3196.239313,3.505,737.6841668,89.36839452,135.452959,13.60675279
446,1,36599.57811,112301.5309,128.8901626,9256.382197,3.966,661.0873315,116.1657985,215.9578283,16.26097671
447,1,36626.108,81122.99163,136.3708379,11815.37691,4.072,604.4031073,99.53802918,171.830534,12.24277874
448,1,36810.31756,84690.85667,208.3720754,31371.1685,4.497,568.7585344,99.76122643,151.5171163,10.79654738
449,1,36811.59588,83956.22423,123.8360457,5627.374277,3.750,726.3512774,106.6095109,183.4662396,22.6426912
450,1,36797.66921,91954.2313,82.58168778,4550.846936,3.658,652.9401378,98.83970888,179.8546952,11.58061999
451,1,36885.72972,16877.75098,69.49442522,2708.58138,3.433,605.3522401,90.85866041,165.6089108,12.66736338
452,1,37002.81149,36787.29619,94.42731088,4352.405113,3.639,656.5492938,114.6310422,220.7398688,18.31096134
453,1,36996.60638,65781.52719,85.53799257,3570.846531,3.553,645.3782768,105.3631908,205.0955756,16.84398474
454,1,37045.21146,30898.69784,77.32942422,2983.825164,3.475,744.1220776,110.7578733,210.9930313,17.31379842
455,1,37124.51138,47350.48786,107.4850664,11940.05817,4.077,630.8640874,110.6779391,187.504694,8.383251449
456,1,37204.89577,54323.47825,72.61096526,3054.239245,3.485,632.9875663,89.93858034,171.341884,12.1432205
457,1,37188.79301,102997.9354,47.30023769,1723.263875,3.236,622.0620632,91.19977958,178.3653659,9.284097823
458,1,37274.14551,116952.5986,4.658128858,1225.630878,3.088,629.8981997,91.3719703,180.932593,0.56247316
459,1,37316.85046,82443.1871,340.9524208,179463.9617,5.254,9.45E-10,116.4666602,221.4511687,5.918845089
460,1,37340.42046,92386.23322,202.7698361,29418.83841,4.469,553.9545729,96.25675791,148.0298712,10.52334854
461,1,37444.73567,29975.39079,77.48302822,5350.727205,3.728,749.9171286,113.871272,244.0701523,9.990159755
462,1,37519.95163,88618.97331,107.2894488,5380.800084,3.731,599.2113863,88.92850613,158.4784801,14.86093224
463,1,37603.70736,37954.4408,82.31343985,3497.101962,3.544,725.0372601,102.805968,171.9242239,15.54709035
464,1,37573.58828,65166.43771,80.48369491,3378.385369,3.529,669.1687167,103.5409634,201.2413536,15.49578241
465,1,37584.19709,81765.62973,53.06310912,1631.037528,3.212,804.2224319,116.8384611,222.6026496,15.73887921
466,1,37561.85282,113492.9022,58.34461913,1936.41074,3.287,639.4067313,90.47182989,164.2055602,12.43978575
467,1,37597.32211,102352.4049,74.11962435,2644.363558,3.422,638.2026204,86.18340272,142.7388187,13.99559858
468,1,37746.57323,28464.97889,58.92405038,2210.642033,3.345,741.1748538,124.3383588,257.9648714,15.23541083
469,1,37793.69822,131620.2761,152.9674609,12353.23421,4.092,661.3418909,102.53113,190.6943653,15.15854705
470,1,37874.99357,123641.9547,110.2769966,4565.659479,3.660,643.6698831,103.0747978,195.9630857,21.40333834
471,1,37983.31676,29510.32246,34.32384407,1294.407151,3.112,675.1211875,114.3802335,250.292963,8.164025135
472,1,38005.70222,75906.43271,88.7276398,9215.475985,3.965,714.1921979,92.68215062,130.1308152,6.226028126
473,1,38027.70126,80227.38416,131.8892794,10924.16475,4.038,684.4895723,119.962475,231.0267784,14.90151351
474,1,38067.79729,30692.02411,59.28455339,2144.592577,3.331,633.4714599,96.53701512,198.3762437,12.36980144
475,1,38069.29815,74661.27262,74.70334095,2532.813222,3.404,649.1280244,97.51522609,173.14975,16.76965366
476,1,38112.64793,79856.50038,75.86592221,3093.143369,3.490,744.8972543,116.9818354,243.9672665,16.97710146
477,1,38107.70541,85813.97142,70.04322079,2848.017342,3.455,708.1571093,112.9336948,232.6036144,15.18161508
478,1,38126.31903,27237.23919,55.2197079,2043.343929,3.310,738.5978991,92.71065888,148.3887988,10.83017348
479,1,38215.27021,58996.23635,67.75723358,2597.59471,3.415,688.1998459,87.58131165,145.626676,12.11001358
480,1,38204.70494,73535.92759,95.55853633,9521.807817,3.979,651.0478574,106.746614,184.5137346,8.01902432
481,1,38232.41466,79386.86402,159.2927574,15206.4181,4.182,603.838891,127.904946,264.5496786,16.63961655
482,1,38320.54311,68526.55701,75.49348283,3163.678778,3.500,690.2718265,87.60555436,144.1199493,12.34408787
483,1,38397.27915,25907.36134,40.37152852,1339.641195,3.127,707.5635054,84.22374396,131.1519995,8.056559168
484,1,38403.51153,78710.29816,141.4100912,10519.5273,4.022,716.2908069,118.7144881,221.1573736,17.59499828
485,1,38384.08787,78840.09925,112.7770122,5730.533555,3.758,750.0846431,117.4401042,221.8244091,20.31541306
486,1,38399.2267,81478.32224,70.11894872,3408.736841,3.533,750.1867688,91.96759284,146.2760294,10.38493515
487,1,38417.71861,113680.4755,98.00749364,3953.809734,3.597,615.0166274,106.8174683,229.3200333,20.23227314
488,1,38434.64795,78155.44876,123.9615676,8145.134125,3.911,730.5822814,106.005549,174.490546,15.60599898
489,1,38429.26096,82786.73024,103.6985842,5072.330107,3.705,634.0253499,113.2987587,249.5476549,18.72762296
490,1,38492.74731,119820.5533,89.09643896,3656.528564,3.563,638.298577,102.8781786,203.6469213,17.42455814
491,1,38541.78024,55461.4763,136.0977242,9119.453368,3.960,581.4396235,102.587921,182.958547,16.25906848
492,1,38512.3633,57888.59074,70.62236024,2279.608968,3.358,733.8306075,100.6957005,178.0234122,17.19179653
493,1,38561.298,130890.0506,83.04302099,2999.237498,3.477,701.9799777,100.9917906,184.2565411,18.1153012
494,1,38675.83159,37318.98223,40.51854275,1443.642863,3.159,709.2089443,91.00651964,153.8663819,8.129320592
495,1,38698.81408,106792.7949,172.6519711,19543.98767,4.291,463.3179464,83.38146214,137.119743,9.962354279
496,1,38821.6788,107956.1289,109.2466499,10523.83973,4.022,571.267461,87.9644685,130.2910394,7.828603364
497,1,39057.89712,63270.8447,97.08661785,6230.896965,3.795,676.4209251,101.3501471,177.5035672,11.98223761
498,1,39056.90625,105934.3839,130.2395391,9346.056895,3.971,512.9463667,101.8478362,194.4583811,14.43141554
499,1,39147.60185,15421.94305,4.595695059,993.6134895,2.997,654.4294425,99.67228278,202.4843965,0.630308545
